pincode,district,state,population,total_txn,valid_population,txn_per_100k,district_median,district_std,capacity_stress_index,capacity_class
382463,Ahmedabad,Haryana,7457.416666666667,1136.0,True,15233.157147805876,10722.974570432756,13146.057338008388,0.34308252743832984,balanced
382465,Ahmedabad,Haryana,30691.833333333332,1245.0,True,4056.453671172027,10722.974570432756,13146.057338008388,-0.5071118075825082,balanced
382481,Gandhinagar,Haryana,3154.8333333333335,16399.0,True,519805.5893074118,8801.95599022005,122595.73716023559,4.168200666302921,under_served
382610,Gandhinagar,Haryana,5661.916666666667,2733.0,True,48269.873276128514,8801.95599022005,122595.73716023559,0.32193547834638775,balanced
382620,Gandhinagar,Haryana,14502.416666666666,921.0,True,6350.665693648761,8801.95599022005,122595.73716023559,-0.019994906457207355,balanced
382630,Gandhinagar,Haryana,10363.916666666666,602.0,True,5808.614825476212,8801.95599022005,122595.73716023559,-0.02441635601759521,balanced
382640,Gandhinagar,Haryana,22779.666666666668,1564.0,True,6865.772106703346,8801.95599022005,122595.73716023559,-0.01579323986596749,balanced
382650,Gandhinagar,Haryana,35781.0,869.0,True,2428.663257035857,8801.95599022005,122595.73716023559,-0.05198625075237442,balanced
382721,Gandhinagar,Haryana,8734.333333333334,32333.0,True,370182.8034957829,8801.95599022005,122595.73716023559,2.9477439907492813,under_served
382725,Gandhinagar,Haryana,66148.66666666667,48.0,True,72.5638208883021,8801.95599022005,122595.73716023559,-0.07120469578744179,balanced
382729,Gandhinagar,Haryana,18618.333333333332,1509.0,True,8104.91451078686,8801.95599022005,122595.73716023559,-0.0056856910001865804,balanced
382735,Gandhinagar,Haryana,59934.666666666664,4495.0,True,7499.833151654023,8801.95599022005,122595.73716023559,-0.010621273371553873,balanced
382740,Gandhinagar,Haryana,31938.583333333332,1582.0,True,4953.256641001089,8801.95599022005,122595.73716023559,-0.0313934190402446,balanced
382810,Gandhinagar,Haryana,70111.83333333333,3152.0,True,4495.674767217137,8801.95599022005,122595.73716023559,-0.03512586426536594,balanced
382835,Gandhinagar,Haryana,29073.916666666668,2494.0,True,8578.135614110013,8801.95599022005,122595.73716023559,-0.0018256782926921757,balanced
382845,Gandhinagar,Haryana,87478.0,9449.0,True,10801.572966917396,8801.95599022005,122595.73716023559,0.016310656659160976,balanced
382855,Gandhinagar,Haryana,31869.833333333332,2994.0,True,9394.463939252899,8801.95599022005,122595.73716023559,0.004833022442358056,balanced
383010,Sabar Kantha,Haryana,46027.583333333336,2566.0,True,5574.917938699801,6840.22966274443,8114.81867755119,-0.15592606246951438,balanced
383030,Sabarkantha,Haryana,52747.583333333336,2729.0,True,5173.696741240909,7144.936867242763,3781.1237571263737,-0.5213371083891688,balanced
383110,Sabarkantha,Haryana,39876.666666666664,2437.0,True,6111.343308534649,7144.936867242763,3781.1237571263737,-0.2733561832669654,balanced
383120,Sabarkantha,Haryana,45850.916666666664,2054.0,True,4479.735955842395,7144.936867242763,3781.1237571263737,-0.7048700551991192,balanced
383205,Sabarkantha,Haryana,91939.5,8088.0,True,8797.089390305582,7144.936867242763,3781.1237571263737,0.436947486828213,balanced
383210,Sabarkantha,Haryana,49365.666666666664,2000.0,True,4051.3987454168555,7144.936867242763,3781.1237571263737,-0.8181530995898885,balanced
383215,Sabar Kantha,Haryana,69040.16666666667,5024.0,True,7276.923336898086,6840.22966274443,8114.81867755119,0.05381434773912123,balanced
383220,Sabarkantha,Haryana,36103.666666666664,3998.0,True,11073.667494529644,7144.936867242763,3781.1237571263737,1.0390378309840584,under_served
383225,Sabarkantha,Haryana,31613.166666666668,1382.0,True,4371.596223092698,7144.936867242763,3781.1237571263737,-0.7334699476374144,balanced
383230,Sabarkantha,Haryana,50579.083333333336,2612.0,True,5164.190071982983,7144.936867242763,3781.1237571263737,-0.5238513527960093,balanced
383235,Sabarkantha,Haryana,56896.5,4638.0,True,8151.643774221612,7144.936867242763,3781.1237571263737,0.26624542639777,balanced
383240,Sabarkantha,Haryana,18174.5,1313.0,True,7224.407824149221,7144.936867242763,3781.1237571263737,0.021017814282507208,balanced
383245,Arvalli,Haryana,68661.16666666667,4204.0,True,6122.820517177346,8530.709926883932,2590.804488591438,-0.929398347235264,balanced
383246,Arvalli,Haryana,56886.333333333336,4172.0,True,7333.92320358141,8530.709926883932,2590.804488591438,-0.46193633235257664,balanced
383250,Sabar Kantha,Haryana,45927.75,2941.0,True,6403.535988590776,6840.22966274443,8114.81867755119,-0.05381434773912111,balanced
383251,Sabarkantha,Haryana,42144.833333333336,4209.0,True,9986.989310670742,7144.936867242763,3781.1237571263737,0.7516422698599843,balanced
383255,Sabarkantha,Haryana,76811.66666666667,5803.0,True,7554.841929394406,7144.936867242763,3781.1237571263737,0.10840826391336325,balanced
383260,Arvalli,Haryana,19858.0,1394.0,True,7019.8408701782655,8530.709926883932,2590.804488591438,-0.5831659869969934,balanced
383270,Sabarkantha,Haryana,107274.91666666667,9717.0,True,9058.035468061422,7144.936867242763,3781.1237571263737,0.5059603238886314,balanced
383275,Sabarkantha,Haryana,28223.666666666668,1584.0,True,5612.311180923811,7144.936867242763,3781.1237571263737,-0.4053360283250121,balanced
383276,Arvalli,Haryana,38696.166666666664,3125.0,True,8075.735322620243,8530.709926883932,2590.804488591438,-0.17561132314968636,balanced
383305,Sabarkantha,Haryana,91615.75,4634.0,True,5058.0822620564695,7144.936867242763,3781.1237571263737,-0.5519138592734895,balanced
383307,Arvalli,Haryana,49074.0,3077.0,True,6270.122671883279,8530.709926883932,2590.804488591438,-0.8725425885878729,balanced
383310,Sabarkantha,Haryana,75502.08333333333,5619.0,True,7442.178747827047,7144.936867242763,3781.1237571263737,0.07861204754910908,balanced
383315,Sabarkantha,Haryana,58476.833333333336,12182.0,True,20832.18140517185,7144.936867242763,3781.1237571263737,3.619888006080841,under_served
383316,Arvalli,Haryana,15407.083333333334,2063.0,True,13389.945101008734,8530.709926883932,2590.804488591438,1.8755699997905513,under_served
383317,Arvalli,Haryana,12319.583333333334,1631.0,True,13239.084114046065,8530.709926883932,2590.804488591438,1.8173406013056472,under_served
383320,Sabar Kantha,Haryana,4874.166666666667,1101.0,True,22588.476662677378,6840.22966274443,8114.81867755119,1.9406776202527913,under_served
383325,Arvalli,Haryana,70601.91666666667,7074.0,True,10019.558014831986,8530.709926883932,2590.804488591438,0.5746663225666663,balanced
383330,Sabarkantha,Haryana,21909.0,3330.0,True,15199.23319183897,7144.936867242763,3781.1237571263737,2.1301329556897164,under_served
383335,Sabarkantha,Haryana,39084.333333333336,4132.0,True,10572.0109506793,7144.936867242763,3781.1237571263737,0.9063639022598636,balanced
383340,Sabarkantha,Haryana,30941.25,3573.0,True,11547.691188946796,7144.936867242763,3781.1237571263737,1.1644036547087508,under_served
383345,Arvalli,Haryana,63862.583333333336,7077.0,True,11081.606209165251,8530.709926883932,2590.804488591438,0.9845962107577574,balanced
383350,Arvalli,Haryana,122350.16666666667,10994.0,True,8985.68453114762,8530.709926883932,2590.804488591438,0.17561132314968636,balanced
383355,Arvalli,Haryana,27666.0,2887.0,True,10435.191209426732,8530.709926883932,2590.804488591438,0.735092628922464,balanced
383410,Sabarkantha,Haryana,44070.833333333336,2226.0,True,5050.959629384513,7144.936867242763,3781.1237571263737,-0.5537975936153057,balanced
383421,Sabarkantha,Haryana,22448.583333333332,1168.0,True,5203.000931758871,7144.936867242763,3781.1237571263737,-0.5135869810724599,balanced
383422,Sabarkantha,Haryana,128788.08333333333,11702.0,True,9086.244392435376,7144.936867242763,3781.1237571263737,0.5134207843723139,balanced
383430,Sabarkantha,Haryana,49985.083333333336,5360.0,True,10723.199087727839,7144.936867242763,3781.1237571263737,0.946348876770045,balanced
383434,Sabarkantha,Haryana,33882.416666666664,2187.0,True,6454.675360130254,7144.936867242763,3781.1237571263737,-0.1825545926159005,balanced
383440,Sabarkantha,Haryana,41542.0,1729.0,True,4162.052862163593,7144.936867242763,3781.1237571263737,-0.788888223893031,balanced
383450,Arvalli,Haryana,39207.5,2576.0,True,6570.17152330549,8530.709926883932,2590.804488591438,-0.7567295842706921,balanced
383460,Sabarkantha,Haryana,66152.75,4674.0,True,7065.465910336305,7144.936867242763,3781.1237571263737,-0.021017814282507208,balanced
383462,Sabarkantha,Haryana,53878.166666666664,2110.0,True,3916.243128787481,7144.936867242763,3781.1237571263737,-0.8538979271361024,balanced
384001,Mahesana,Haryana,116726.08333333333,17979.0,True,15402.727039729054,6374.568781481898,26470.219139638524,0.3410685121502339,balanced
384002,Mahesana,Haryana,4702.0,7143.0,True,151914.0791152701,6374.568781481898,26470.219139638524,5.498235944554242,under_served
384003,Mahesana,Haryana,3586.1666666666665,447.0,True,12464.562903750522,6374.568781481898,26470.219139638524,0.23006965262138696,balanced
384110,Patan,Haryana,13249.0,1587.0,True,11978.262510378143,7190.3793300115285,3139.7048103024713,1.5249469200594568,under_served
384120,Mahesana,Haryana,44012.083333333336,2913.0,True,6618.6369273589635,6374.568781481898,26470.219139638524,0.009220480744399233,balanced
384130,Patan,Haryana,32429.416666666668,2251.0,True,6941.2287712031,7190.3793300115285,3139.7048103024713,-0.0793547718215031,balanced
384140,Mahesana,Haryana,9222.0,484.0,True,5248.319236608111,6374.568781481898,26470.219139638524,-0.04254779829862668,balanced
384151,Mahesana,Haryana,98633.66666666667,10572.0,True,10718.449751775086,6374.568781481898,26470.219139638524,0.16410445819801806,balanced
384160,Mahesana,Haryana,17430.25,959.0,True,5501.929117482538,6374.568781481898,26470.219139638524,-0.03296684698362031,balanced
384170,Mahesana,Haryana,88421.16666666667,6364.0,True,7197.371670056377,6374.568781481898,26470.219139638524,0.031084098104135115,balanced
384220,Patan,Haryana,83222.58333333333,3337.0,True,4009.7289297476345,7190.3793300115285,3139.7048103024713,-1.0130412228012855,over_served
384221,Patan,Haryana,11477.25,1566.0,True,13644.383454224662,7190.3793300115285,3139.7048103024713,2.0556085728299314,under_served
384225,Mahesana,Haryana,20682.833333333332,2841.0,True,13736.029074030801,6374.568781481898,26470.219139638524,0.27810348881945185,balanced
384229,Patan,Haryana,10304.5,660.0,True,6404.968702993838,7190.3793300115285,3139.7048103024713,-0.25015428980472415,balanced
384230,Patan,Haryana,20547.166666666668,1357.0,True,6604.31689689576,7190.3793300115285,3139.7048103024713,-0.186661634938639,balanced
384240,Patan,Haryana,102154.91666666667,8207.0,True,8033.876653024532,7190.3793300115285,3139.7048103024713,0.2686549768134868,balanced
384241,Patan,Haryana,46199.583333333336,3088.0,True,6684.042965755462,7190.3793300115285,3139.7048103024713,-0.1612687799803979,balanced
384245,Patan,Haryana,107693.41666666667,9135.0,True,8482.41265134591,7190.3793300115285,3139.7048103024713,0.4115142662758512,balanced
384246,Patan,Haryana,37133.833333333336,2596.0,True,6990.929206518762,7190.3793300115285,3139.7048103024713,-0.06352511957120964,balanced
384255,Patan,Haryana,89053.0,2034.0,True,2284.0331038819577,7190.3793300115285,3139.7048103024713,-1.5626775517335676,over_served
384260,Mahesana,Haryana,4214.75,840.0,True,19930.00771101489,6374.568781481898,26470.219139638524,0.5121015001056052,balanced
384272,Patan,Haryana,15936.666666666666,2307.0,True,14476.051035348255,7190.3793300115285,3139.7048103024713,2.3204957617129756,under_served
384275,Patan,Haryana,29047.333333333332,2849.0,True,9808.129260287807,7190.3793300115285,3139.7048103024713,0.8337567027596112,balanced
384285,Patan,Haryana,137921.08333333334,8226.0,True,5964.28029797233,7190.3793300115285,3139.7048103024713,-0.3905141107584184,balanced
384290,Patan,Haryana,53396.416666666664,3727.0,True,6979.869123552298,7190.3793300115285,3139.7048103024713,-0.0670477701497518,balanced
384305,Mahesana,Haryana,28954.666666666668,1419.0,True,4900.764413335789,6374.568781481898,26470.219139638524,-0.05567783025789622,balanced
384310,Mahesana,Haryana,27557.666666666668,1498.0,True,5435.873864502316,6374.568781481898,26470.219139638524,-0.0354623024474289,balanced
384315,Mahesana,Haryana,99755.0,11936.0,True,11965.315021803417,6374.568781481898,26470.219139638524,0.2112089140943117,balanced
384320,Mahesana,Haryana,11556.833333333334,578.0,True,5001.370040812794,6374.568781481898,26470.219139638524,-0.05187712022424369,balanced
384325,Mahesana,Haryana,131816.08333333334,7341.0,True,5569.123140638503,6374.568781481898,26470.219139638524,-0.030428370713307,balanced
384330,Mahesana,Haryana,61067.083333333336,2963.0,True,4852.04112963203,6374.568781481898,26470.219139638524,-0.057518513308033765,balanced
384335,Mahesana,Haryana,52795.666666666664,3524.0,True,6674.790228996067,6374.568781481898,26470.219139638524,0.011341857274789,balanced
384340,Mahesana,Haryana,18332.166666666668,1125.0,True,6136.7541570827225,6374.568781481898,26470.219139638524,-0.008984233305535964,balanced
384345,Mahesana,Haryana,20326.0,1551.0,True,7630.620879661517,6374.568781481898,26470.219139638524,0.047451518687985125,balanced
384355,Mahesana,Haryana,79785.16666666667,7181.0,True,9000.41987754616,6374.568781481898,26470.219139638524,0.0992002023939466,balanced
384360,Mahesana,Haryana,13591.083333333334,575.0,True,4230.71499083345,6374.568781481898,26470.219139638524,-0.08099116140062769,balanced
384410,Mahesana,Haryana,31813.916666666668,2028.0,True,6374.568781481898,6374.568781481898,26470.219139638524,0.0,balanced
384415,Mahesana,Haryana,82569.08333333333,8.0,True,9.688856502988912,6374.568781481898,26470.219139638524,-0.24045437219095983,balanced
384421,Mahesana,Haryana,43723.416666666664,3293.0,True,7531.433385237888,6374.568781481898,26470.219139638524,0.04370438331670674,balanced
384430,Mahesana,Haryana,21371.416666666668,1160.0,True,5427.810510144001,6374.568781481898,26470.219139638524,-0.035766922304022404,balanced
384435,Mahesana,Haryana,24571.75,1648.0,True,6706.889008719362,6374.568781481898,26470.219139638524,0.012554494750661966,balanced
384440,Mahesana,Haryana,116853.33333333333,255.0,True,218.222272934733,6374.568781481898,26470.219139638524,-0.2325763332774296,balanced
384445,Mahesana,Haryana,55541.833333333336,7.0,True,12.60311296890332,6374.568781481898,26470.219139638524,-0.24034427652267157,balanced
384520,Mahesana,Haryana,20738.25,3.0,True,14.466022928646343,6374.568781481898,26470.219139638524,-0.2402738989428746,balanced
384540,Mahesana,Haryana,36546.916666666664,19.0,True,51.98796980137404,6374.568781481898,26470.219139638524,-0.23885638340683815,balanced
385001,Banaskantha,Haryana,203393.33333333334,30969.0,True,15226.162771641153,6981.876354037121,2392.334007241089,3.4461268337323805,under_served
385010,Banaskantha,Haryana,29827.833333333332,2360.0,True,7912.0731755016295,6981.876354037121,2392.334007241089,0.3888239763548901,balanced
385110,Banaskantha,Haryana,129164.08333333333,8973.0,True,6946.977649230404,6981.876354037121,2392.334007241089,-0.014587722575980795,balanced
385120,Banaskantha,Haryana,175893.41666666666,11497.0,True,6536.34468980031,6981.876354037121,2392.334007241089,-0.18623305227793469,balanced
385130,Banaskantha,Haryana,42584.0,3716.0,True,8726.282171707684,6981.876354037121,2392.334007241089,0.7291648291545477,balanced
385135,Banaskantha,Haryana,86293.08333333333,6294.0,True,7293.747953920602,6981.876354037121,2392.334007241089,0.13036290038912296,balanced
385210,Banaskantha,Haryana,84319.58333333333,5304.0,True,6290.353664382039,6981.876354037121,2392.334007241089,-0.28905775178632637,balanced
385310,Banaskantha,Haryana,254712.25,21629.0,True,8491.542907732157,6981.876354037121,2392.334007241089,0.6310433865528787,balanced
385320,Banaskantha,Haryana,128109.91666666667,14421.0,True,11256.739817825708,6981.876354037121,2392.334007241089,1.7869007633756324,under_served
385330,Banaskantha,Haryana,152665.0,10389.0,True,6805.096125503554,6981.876354037121,2392.334007241089,-0.07389445955225779,balanced
385340,Patan,Haryana,142282.0,16217.0,True,11397.787492444582,7190.3793300115285,3139.7048103024713,1.3400648840066345,under_served
385350,Patan,Haryana,42842.666666666664,3166.0,True,7389.829453504296,7190.3793300115285,3139.7048103024713,0.06352511957120993,balanced
385360,Patan,Haryana,112897.58333333333,10104.0,True,8949.704414989692,7190.3793300115285,3139.7048103024713,0.5603472909953833,balanced
385410,Banaskantha,Haryana,51259.5,4046.0,True,7893.171021956905,6981.876354037121,2392.334007241089,0.3809228415269305,balanced
385421,Banaskantha,Haryana,125673.91666666667,7662.0,True,6096.730493665153,6981.876354037121,2392.334007241089,-0.3699925920430923,balanced
385505,Banaskantha,Haryana,63607.333333333336,3953.0,True,6214.692226263219,6981.876354037121,2392.334007241089,-0.32068437160187424,balanced
385510,Banaskantha,Haryana,73463.83333333333,3862.0,True,5257.008550692745,6981.876354037121,2392.334007241089,-0.7209979033544505,balanced
385515,Banas Kantha,Haryana,67267.33333333333,3748.0,True,5571.798099126868,10252.641710782365,3926.1284093122554,-1.1922288635677727,over_served
385520,Banaskantha,Haryana,75305.25,5284.0,True,7016.775058843838,6981.876354037121,2392.334007241089,0.014587722575980795,balanced
385530,Banaskantha,Haryana,93157.66666666667,5860.0,True,6290.410880478615,6981.876354037121,2392.334007241089,-0.28903383535308474,balanced
385535,Banas Kantha,Haryana,333417.0833333333,44585.0,True,13372.140249762248,10252.641710782365,3926.1284093122554,0.7945482709075041,balanced
385540,Banaskantha,Haryana,68810.66666666667,4177.0,True,6070.2798015811495,6981.876354037121,2392.334007241089,-0.3810490298163892,balanced
385545,Banaskantha,Haryana,151373.66666666666,9531.0,True,6296.3395218455,6981.876354037121,2392.334007241089,-0.28655565239496084,balanced
385550,Banaskantha,Haryana,156925.75,10773.0,True,6865.030117746769,6981.876354037121,2392.334007241089,-0.04884194093997039,balanced
385555,Banaskantha,Haryana,86524.25,7019.0,True,8112.176644120001,6981.876354037121,2392.334007241089,0.47246759301238866,balanced
385560,Banaskantha,Haryana,60112.583333333336,3256.0,True,5416.503200245095,6981.876354037121,2392.334007241089,-0.6543288474995433,balanced
385565,Banaskantha,Haryana,132886.91666666666,15806.0,True,11894.323682479402,6981.876354037121,2392.334007241089,2.053411987445458,under_served
385566,Banas Kantha,Haryana,99564.58333333333,10208.0,True,10252.641710782365,10252.641710782365,3926.1284093122554,0.0,balanced
385570,Banaskantha,Haryana,36701.333333333336,3454.0,True,9411.102230618324,6981.876354037121,2392.334007241089,1.0154208690042654,under_served
385575,Banaskantha,Haryana,84656.33333333333,9476.0,True,11193.4921191169,6981.876354037121,2392.334007241089,1.7604631093869456,under_served
387002,Kheda,Haryana,6896.583333333333,5689.0,True,82490.12192027454,7557.099639028922,11900.823554518665,6.296456874431521,under_served
387110,Kheda,Haryana,71172.16666666667,1885.0,True,2648.5072582212615,7557.099639028922,11900.823554518665,-0.41245820999874416,balanced
387115,Kheda,Haryana,42952.583333333336,3293.0,True,7666.593588666571,7557.099639028922,11900.823554518665,0.009200535503786628,balanced
387120,Kheda,Haryana,39359.5,3168.0,True,8048.882734790839,7557.099639028922,11900.823554518665,0.04132345072666759,balanced
387130,Kheda,Haryana,127245.66666666667,15855.0,True,12460.14926506993,7557.099639028922,11900.823554518665,0.41199246451976435,balanced
387210,Kheda,Haryana,24142.5,1919.0,True,7948.6382934658795,7557.099639028922,11900.823554518665,0.032900131040787754,balanced
387220,Anand,Haryana,5132.0,591.0,True,11515.97817614965,6971.8204435446505,7949.188140396928,0.5716505449798167,balanced
387230,Kheda,Haryana,13901.166666666666,1007.0,True,7243.996307264378,7557.099639028922,11900.823554518665,-0.026309383575866978,balanced
387240,Anand,Haryana,50162.416666666664,4484.0,True,8938.963267652243,6971.8204435446505,7949.188140396928,0.24746462020577703,balanced
387305,Kheda,Haryana,18616.083333333332,1505.0,True,8084.407300139216,7557.099639028922,11900.823554518665,0.04430850173474583,balanced
387310,Anand,Haryana,6628.0,2006.0,True,30265.540132770064,6971.8204435446505,7949.188140396928,2.9303268809111724,under_served
387320,Kheda,Haryana,40570.083333333336,3363.0,True,8289.359359626655,7557.099639028922,11900.823554518665,0.06153017202911965,balanced
387330,Kheda,Haryana,57652.166666666664,4618.0,True,8010.106587494544,7557.099639028922,11900.823554518665,0.03806517644685343,balanced
387335,Kheda,Haryana,94203.33333333333,7114.0,True,7551.749761154949,7557.099639028922,11900.823554518665,-0.0004495384583650779,balanced
387340,Kheda,Haryana,14357.583333333334,1652.0,True,11506.114654857189,7557.099639028922,11900.823554518665,0.3318270368212334,balanced
387345,Anand,Haryana,19185.333333333332,1463.0,True,7625.6167906039345,6971.8204435446505,7949.188140396928,0.08224693333609259,balanced
387350,Kheda,Haryana,29935.75,1823.0,True,6089.708792998338,7557.099639028922,11900.823554518665,-0.12330162188426237,balanced
387355,Kheda,Haryana,34796.75,2676.0,True,7690.373382571648,7557.099639028922,11900.823554518665,0.011198699227174322,balanced
387360,Kheda,Haryana,40837.333333333336,1855.0,True,4542.4121718688775,7557.099639028922,11900.823554518665,-0.25331755011319257,balanced
387365,Kheda,Haryana,41702.416666666664,3305.0,True,7925.200178247064,7557.099639028922,11900.823554518665,0.030930677825096984,balanced
387370,Kheda,Haryana,24878.166666666668,1677.0,True,6740.850411002954,7557.099639028922,11900.823554518665,-0.06858762540984342,balanced
387375,Anand,Haryana,22027.583333333332,1490.0,True,6764.246342653719,6971.8204435446505,7949.188140396928,-0.02611261643639584,balanced
387380,Kheda,Haryana,26144.0,2542.0,True,9723.072215422277,7557.099639028922,11900.823554518665,0.18200190654628678,balanced
387430,Kheda,Haryana,70023.25,7144.0,True,10202.325656121358,7557.099639028922,11900.823554518665,0.22227251794587455,balanced
387510,Kheda,Haryana,20094.333333333332,1763.0,True,8773.617769520428,7557.099639028922,11900.823554518665,0.1022213399701739,balanced
387520,Kheda,Haryana,21879.916666666668,972.0,True,4442.430082381484,7557.099639028922,11900.823554518665,-0.2617188249518092,balanced
387530,Kheda,Haryana,74862.0,4835.0,True,6458.550399401566,7557.099639028922,11900.823554518665,-0.09230867381528766,balanced
387540,Kheda,Haryana,28870.5,1525.0,True,5282.208482707262,7557.099639028922,11900.823554518665,-0.19115409500024882,balanced
387550,Kheda,Haryana,15636.083333333334,1133.0,True,7246.060128015861,7557.099639028922,11900.823554518665,-0.026135965262249563,balanced
387560,Kheda,Haryana,29271.583333333332,1457.0,True,4977.523707577599,7557.099639028922,11900.823554518665,-0.21675608579810213,balanced
387570,Kheda,Haryana,38010.75,3016.0,True,7934.597449405761,7557.099639028922,11900.823554518665,0.03172030982960885,balanced
387610,Kheda,Haryana,58486.25,2632.0,True,4500.203039175875,7557.099639028922,11900.823554518665,-0.25686429059712956,balanced
387620,Kheda,Haryana,153598.91666666666,13448.0,True,8755.270083827632,7557.099639028922,11900.823554518665,0.1006796243394242,balanced
387630,Kheda,Haryana,100709.91666666667,9755.0,True,9686.235797699499,7557.099639028922,11900.823554518665,0.17890662347163008,balanced
387635,Kheda,Haryana,52318.333333333336,3606.0,True,6892.421394667262,7557.099639028922,11900.823554518665,-0.05585144938219728,balanced
387640,Kheda,Haryana,59030.583333333336,4461.0,True,7557.099639028922,7557.099639028922,11900.823554518665,0.0,balanced
387650,Kheda,Haryana,43052.166666666664,2872.0,True,6670.976683326043,7557.099639028922,11900.823554518665,-0.0744589608982501,balanced
387710,Anand,Haryana,21263.416666666668,1918.0,True,9020.187254321781,6971.8204435446505,7949.188140396928,0.25768251733375747,balanced
388110,Anand,Haryana,21261.5,1483.0,True,6975.048797121558,6971.8204435446505,7949.188140396928,0.00040612368456865636,balanced
388130,Anand,Haryana,49327.0,2819.0,True,5714.922861718735,6971.8204435446505,7949.188140396928,-0.15811647172350798,balanced
388140,Anand,Haryana,27209.416666666668,1070.0,True,3932.462107174905,6971.8204435446505,7949.188140396928,-0.38234827037544244,balanced
388150,Anand,Haryana,31113.083333333332,2023.0,True,6502.087814076072,6971.8204435446505,7949.188140396928,-0.059091899848419345,balanced
388160,Anand,Haryana,35684.0,1936.0,True,5425.400739827373,6971.8204435446505,7949.188140396928,-0.1945380680900653,balanced
388170,Anand,Haryana,29033.25,1913.0,True,6588.997098154702,6971.8204435446505,7949.188140396928,-0.048158797933650715,balanced
388180,Kheda,Haryana,97203.66666666667,6975.0,True,7175.655239342823,7557.099639028922,11900.823554518665,-0.032051933039648095,balanced
388205,Anand,Haryana,48524.416666666664,4031.0,True,8307.158080210478,6971.8204435446505,7949.188140396928,0.16798415298284158,balanced
388210,Anand,Haryana,53422.416666666664,4852.0,True,9082.32967122104,6971.8204435446505,7949.188140396928,0.2654999718714677,balanced
388215,Kheda,Haryana,24134.083333333332,1457.0,True,6037.105200459931,7557.099639028922,11900.823554518665,-0.1277217859424408,balanced
388220,Anand,Haryana,63675.333333333336,6678.0,True,10487.57760723671,6971.8204435446505,7949.188140396928,0.44227877131569643,balanced
388225,Kheda,Haryana,49446.666666666664,4884.0,True,9877.308884993932,7557.099639028922,11900.823554518665,0.19496207429140833,balanced
388230,Kheda,Haryana,78565.0,4849.0,True,6171.959523961052,7557.099639028922,11900.823554518665,-0.1163902740614906,balanced
388235,Kheda,Haryana,78990.75,5526.0,True,6995.755832170223,7557.099639028922,11900.823554518665,-0.047168484121047294,balanced
388245,Kheda,Haryana,58214.166666666664,3427.0,True,5886.883204260132,7557.099639028922,11900.823554518665,-0.140344609523651,balanced
388250,Kheda,Haryana,90962.91666666667,6761.0,True,7432.699222668578,7557.099639028922,11900.823554518665,-0.010453093081369986,balanced
388255,Kheda,Haryana,60682.416666666664,8786.0,True,14478.658699870502,7557.099639028922,11900.823554518665,0.5816033679630104,balanced
388260,Mahisagar,Haryana,54991.25,5581.0,True,10148.8873229832,9495.427859884163,6027.54880271056,0.10841213974164425,balanced
388265,Kheda,Haryana,34236.75,3849.0,True,11242.305417424259,7557.099639028922,11900.823554518665,0.30965972745609593,balanced
388270,Panchmahals,Haryana,48668.083333333336,4909.0,True,10086.692681891109,7421.690280702649,7835.995965147484,0.34009746981005506,balanced
388305,Anand,Haryana,46429.166666666664,1565.0,True,3370.726016333124,6971.8204435446505,7949.188140396928,-0.4530141146000996,balanced
388307,Anand,Haryana,67511.08333333333,5378.0,True,7966.0993935563665,6971.8204435446505,7949.188140396928,0.12507930777973367,balanced
388310,Anand,Haryana,9599.416666666666,1041.0,True,10844.40894846041,6971.8204435446505,7949.188140396928,0.4871678008519734,balanced
388315,Anand,Haryana,7072.5,2971.0,True,42007.77659950513,6971.8204435446505,7949.188140396928,4.407488606026504,under_served
388320,Anand,Haryana,53480.0,2510.0,True,4693.34330590875,6971.8204435446505,7949.188140396928,-0.286630168690677,balanced
388325,Anand,Haryana,9565.5,4277.0,True,44712.769849981705,6971.8204435446505,7949.188140396928,4.747774079549276,under_served
388330,Anand,Haryana,11244.25,612.0,True,5442.781866287213,6971.8204435446505,7949.188140396928,-0.19235153958515913,balanced
388335,Anand,Haryana,31086.75,2364.0,True,7604.526044054139,6971.8204435446505,7949.188140396928,0.07959373829563118,balanced
388340,Anand,Haryana,16302.583333333334,1247.0,True,7649.094468668053,6971.8204435446505,7949.188140396928,0.08520040199848437,balanced
388345,Anand,Haryana,12563.0,996.0,True,7928.042664968559,6971.8204435446505,7949.188140396928,0.1202918089917244,balanced
388350,Anand,Haryana,32541.0,2418.0,True,7430.625979533512,6971.8204435446505,7949.188140396928,0.05771728230424694,balanced
388355,Anand,Haryana,10787.25,624.0,True,5784.606827504694,6971.8204435446505,7949.188140396928,-0.14935029780043368,balanced
388360,Anand,Haryana,26987.25,1740.0,True,6447.489092071255,6971.8204435446505,7949.188140396928,-0.06596036503511589,balanced
388365,Anand,Haryana,52309.666666666664,3213.0,True,6142.268159486137,6971.8204435446505,7949.188140396928,-0.10435685624835285,balanced
388370,Anand,Haryana,22612.25,1424.0,True,6297.4715032780905,6971.8204435446505,7949.188140396928,-0.08483242921872618,balanced
388410,Anand,Haryana,10813.0,838.0,True,7749.930639045593,6971.8204435446505,7949.188140396928,0.09788549242490178,balanced
388421,Anand,Haryana,8954.666666666666,716.0,True,7995.830851697439,6971.8204435446505,7949.188140396928,0.12881949578584975,balanced
