district,pincodes,population,total_txn,bio_txn,demo_txn,enroll_txn,presence_without_usage_pct,mean_demand_diversity,bio_share,demo_share,enroll_share
Dadra and Nagar Haveli,4,57743.83333333333,52774.0,49664.0,1773.0,1337.0,0.0,0.28673353037943766,0.9410694660249366,0.03359608898321143,0.02533444499185205
Dahod,9,1200277.6666666667,120705.0,85474.0,20860.0,14371.0,0.0,0.6906477587177422,0.7081231100617207,0.17281802742222774,0.11905886251605154
Dakshin Bastar Dantewada,5,331940.4166666666,72725.0,48784.0,21248.0,2693.0,0.0,0.54170579385411,0.670800962530079,0.29216913028532143,0.03702990718459952
Dakshin Dinajpur,24,18817.083333333336,74822.0,58282.0,0.0,16540.0,0.0,0.25853406541972995,0.7789420223998289,0.0,0.22105797760017107
Dakshina Kannada,99,1694972.0833333333,152853.0,93587.0,51847.0,7419.0,0.0,0.7089814710754765,0.612267996048491,0.33919517444865327,0.048536829502855684
Daman,3,4775.5,3090.0,1560.0,1459.0,71.0,0.0,0.7026467805801727,0.5048543689320388,0.472168284789644,0.022977346278317153
Damoh,13,1383615.75,216571.0,157957.0,50626.0,7988.0,0.0,0.5975826368868187,0.7293543456880192,0.23376167630938582,0.03688397800259499
Dantewada,2,117636.25,27648.0,24271.0,2649.0,728.0,0.0,0.4255226243588507,0.8778573495370371,0.09581163194444445,0.026331018518518517
Darbhanga,43,5859665.0,471604.0,262897.0,184277.0,24430.0,0.0,0.7573855933071123,0.5574528629952248,0.39074520148259984,0.05180193552217539
Darjeeling,45,213249.33333333334,39603.0,34353.0,0.0,5250.0,0.0,0.22958715553376371,0.8674342852814181,0.0,0.13256571471858192
Darjiling,10,80319.0,14310.0,11790.0,0.0,2520.0,0.0,0.2947603899211249,0.8238993710691824,0.0,0.1761006289308176
Darrang,9,856324.3333333334,65659.0,39937.0,19178.0,6544.0,0.0,0.7875271956701675,0.608248678779756,0.29208486269970607,0.09966645852053793
Datia,9,732436.8333333333,93243.0,52875.0,33943.0,6425.0,0.0,0.7526884999490453,0.5670666966957305,0.364027326448098,0.0689059768561715
Dausa,26,1751690.75,168893.0,110773.0,50225.0,7895.0,0.0,0.7023325174072318,0.6558767977358446,0.2973776296234894,0.046745572640665985
Davanagere,20,988691.6666666666,98047.0,69139.0,24818.0,4090.0,0.0,0.6250216394278023,0.7051618101522739,0.2531235019939417,0.04171468785378441
Davangere,17,614264.5833333334,61276.0,41543.0,16844.0,2889.0,0.0,0.6496883657149202,0.6779652718845878,0.27488739473855994,0.04714733337685228
Debagarh,6,554465.5,35575.0,22585.0,11552.0,1438.0,0.0,0.7078507887411128,0.6348559381588194,0.3247224174279691,0.04042164441321153
Deeg ,1,108825.33333333333,34035.0,15995.0,14962.0,3078.0,0.0,0.849709370129218,0.46995739679741444,0.43960628764507126,0.09043631555751433
Dehradun,41,1288121.5833333333,248385.0,150716.0,87428.0,10241.0,0.0,0.6449742485361978,0.6067838234998087,0.3519858284517986,0.041230348048392616
Deoghar,17,1606076.75,172404.0,94096.0,68593.0,9715.0,0.0,0.7112402600802009,0.5457878007470824,0.39786199856151827,0.056350200691399274
Deoria,25,2849698.3333333335,225274.0,118865.0,96270.0,10139.0,0.0,0.7438460945095092,0.527646332910145,0.42734625389525643,0.045007413194598576
Devbhumi Dwarka,7,227279.0,30962.0,21657.0,7442.0,1863.0,0.0,0.6786573559989222,0.6994703184548802,0.2403591499257154,0.06017053161940443
Dewas,17,1579950.75,247288.0,168974.0,63095.0,15219.0,0.0,0.6133060199954224,0.683308530943677,0.25514784380964706,0.06154362524667594
Dhalai,8,122497.5,47465.0,31735.0,14328.0,1402.0,0.0,0.6585688530069116,0.6685979142526072,0.3018645317602444,0.029537553987148427
Dhalai  *,1,17124.75,8048.0,5407.0,2388.0,253.0,0.0,0.6703729486732328,0.6718439363817097,0.2967196819085487,0.03143638170974155
Dhamtari,10,1246698.5,195297.0,125636.0,66215.0,3446.0,0.0,0.6261436559164302,0.6433073728731112,0.3390477068260137,0.017644920300875076
Dhanbad,50,1174438.3333333333,268193.0,163675.0,92930.0,11588.0,0.0,0.6607752586073414,0.6102881134108645,0.34650419660468396,0.04320768998445149
Dhar,24,2092167.9166666667,250607.0,173253.0,61854.0,15500.0,0.0,0.6432162040896197,0.6913334424018484,0.24681672898203164,0.06184982861612006
Dharashiv,9,233332.08333333334,72425.0,43567.0,27339.0,1519.0,0.0,0.6714985722253092,0.6015464273386262,0.3774801518812565,0.020973420780117363
Dharmapuri,31,1810736.0833333333,190248.0,122679.0,60012.0,7557.0,0.0,0.6692198447528216,0.6448372650435221,0.3154408981960389,0.03972183676043901
Dharwad,38,1037519.0833333334,142767.0,89784.0,47023.0,5960.0,0.0,0.6847979775879133,0.6288848263254113,0.3293688317328234,0.041746341941765255
Dhaulpur,2,135084.1666666667,20272.0,10856.0,8310.0,1106.0,0.0,0.7759686773120362,0.5355169692186267,0.4099250197316496,0.054558011049723756
Dhemaji,11,830622.75,64428.0,35556.0,20757.0,8115.0,0.0,0.8320665074312207,0.5518718569566027,0.3221735891227417,0.1259545539206556
Dhenkanal,22,1524663.0833333333,110517.0,77222.0,29836.0,3459.0,0.0,0.6472553764583066,0.698734131400599,0.269967516309708,0.031298352289692986
Dholpur,11,811609.6666666666,142137.0,71492.0,61947.0,8698.0,0.0,0.7860186660612816,0.5029795197591056,0.4358259988602545,0.061194481380639806
Dhubri,13,1014969.6666666666,121373.0,65533.0,47257.0,8583.0,0.0,0.7921809347147495,0.5399306270752144,0.3893534805928831,0.07071589233190248
Dhule,27,1616868.4166666667,242359.0,176351.0,52315.0,13693.0,0.0,0.6095580840988281,0.7276437021113307,0.21585746764097888,0.05649883024769041
Dibang Valley,2,49031.0,5471.0,3967.0,1352.0,152.0,0.0,0.5466059378096939,0.7250959605191007,0.2471211844269786,0.027782855053920672
Dibrugarh,28,1353027.3333333333,63279.0,35880.0,19886.0,7513.0,0.0,0.7793628552585657,0.5670127530460343,0.314259074890564,0.11872817206340176
Didwana-Kuchaman,3,146588.75,25355.0,15627.0,8312.0,1416.0,0.0,0.7343207829291193,0.6163281404062315,0.3278248866101361,0.05584697298363242
Dimapur,6,141379.66666666666,42073.0,33056.0,9017.0,0.0,0.0,0.4358138295789173,0.7856820288546098,0.21431797114539017,0.0
Dindigul,56,1752467.6666666667,242343.0,181199.0,53965.0,7179.0,0.0,0.5816898549726873,0.7476964467717244,0.2226802507190222,0.029623302509253414
Dindori,7,660502.1666666666,101099.0,65104.0,33078.0,2917.0,0.0,0.6655805558060822,0.6439628482972136,0.32718424514584715,0.02885290655693924
Diu,3,0.0,1426.0,716.0,688.0,22.0,0.0,0.6925302279845328,0.5021037868162693,0.48246844319775595,0.015427769985974754
Doda,8,225269.5,68321.0,50655.0,12714.0,4952.0,0.0,0.6224560348847602,0.7414265013685397,0.18609212394432165,0.07248137468713865
Dohad,5,398329.5,65573.0,45210.0,11640.0,8723.0,0.0,0.7441820386537307,0.6894606011620636,0.17751208576700775,0.13302731307092858
Dr. B. R. Ambedkar Konaseema,22,719710.25,88974.0,63893.0,23239.0,1842.0,0.0,0.5825769637982801,0.7181086609571335,0.2611886618562726,0.020702677186593837
Dumka,15,1548712.0833333333,157527.0,93372.0,57690.0,6465.0,0.0,0.7112505673160854,0.5927364832695348,0.36622293321144944,0.04104058351901579
Dungarpur,26,1855483.8333333333,193681.0,102097.0,83969.0,7615.0,0.0,0.7400013063187207,0.527139987918278,0.43354278426897835,0.03931722781274363
Durg,20,1164261.0,365236.0,241549.0,117630.0,6057.0,0.0,0.5838476696427574,0.6613504692856126,0.3220657328412314,0.016583797873155986
East,5,51756.166666666664,12148.0,7718.0,4040.0,390.0,0.0,0.6911616813955315,0.6353309186697399,0.3325650312808693,0.03210405004939085
East Champaran,32,3511141.1666666665,378775.0,170589.0,173182.0,35004.0,0.0,0.8120178747630743,0.45037027258926804,0.4572160253448617,0.09241370206587024
East Delhi,8,751495.6666666666,424905.0,204235.0,202795.0,17875.0,0.0,0.7442264940951409,0.4806603829091209,0.4772713900754286,0.042068227015450516
East Garo Hills,1,53235.25,8702.0,1991.0,3074.0,3637.0,0.0,0.9736458893183388,0.2287979774764422,0.35325212594805794,0.41794989657549986
East Godavari,93,3381639.8333333335,413920.0,281824.0,123251.0,8845.0,0.0,0.5919828646431915,0.6808658678005411,0.29776526865094705,0.02136886354851179
East Jaintia Hills,2,67507.75,12617.0,3905.0,3376.0,5336.0,0.0,0.9805829871153371,0.3095030514385353,0.267575493381945,0.4229214551795197
East Kameng,1,3823.5,837.0,649.0,158.0,30.0,0.0,0.5746154026789896,0.7753882915173238,0.18876941457586618,0.035842293906810034
East Khasi Hills,28,707646.0,77407.0,31272.0,15117.0,31018.0,0.0,0.8513264577583323,0.403994470784296,0.19529241541462658,0.40071311380107744
East Midnapore,33,53600.166666666664,87584.0,79460.0,0.0,8124.0,0.0,0.26862489992988936,0.9072433321154548,0.0,0.09275666788454512
East Nimar,10,978508.1666666666,166266.0,125802.0,28037.0,12427.0,0.0,0.5346055314919231,0.7566309407816391,0.1686273802220538,0.07474167899630713
East Siang,2,27476.916666666668,1413.0,869.0,507.0,37.0,0.0,0.6139934319233981,0.6150035385704176,0.35881104033970274,0.026185421089879687
East Sikkim,4,52215.25,14209.0,8346.0,5398.0,465.0,0.0,0.680395967600137,0.5873741994510522,0.37990006334013654,0.03272573720881132
East Singhbhum,17,352778.5833333333,103206.0,70820.0,28418.0,3968.0,0.0,0.6266970222818545,0.6862004147045715,0.2753522082049493,0.03844737709047923
Eastern West Khasi Hills,1,129200.08333333333,12378.0,3472.0,3392.0,5514.0,0.0,0.9753418975509371,0.2804976571336242,0.2740345774761674,0.44546776539020844
Eluru,15,534469.5,70491.0,47679.0,21061.0,1751.0,0.0,0.6053850342665517,0.6763842192620334,0.2987757302350655,0.02484005050290108
Ernakulam,139,3049575.0833333335,67673.0,0.0,59957.0,7716.0,0.0,0.3240049222213062,0.0,0.8859811150680478,0.11401888493195218
Erode,57,1361738.3333333333,223864.0,150949.0,65977.0,6938.0,0.0,0.6520433761849698,0.6742888539470393,0.2947191151770718,0.03099203087588893
Etah,17,2172121.5833333335,211858.0,111106.0,85607.0,15145.0,0.0,0.7609090590778554,0.5244361789500515,0.4040772592963211,0.07148656175362743
Etawah,14,1455946.4166666667,143079.0,74769.0,60002.0,8308.0,0.0,0.7572042088614144,0.522571446543518,0.41936272968080573,0.05806582377567637
Faizabad,22,817948.25,133780.0,73557.0,53866.0,6357.0,0.0,0.7505347021714552,0.54983555090447,0.40264613544625505,0.04751831364927493
Faridabad,15,461705.0833333334,297839.0,135721.0,143258.0,18860.0,0.0,0.7542523527070338,0.4556857899737778,0.48099140810975055,0.06332280191647165
Faridkot,6,201981.4166666667,46098.0,32985.0,13113.0,0.0,0.0,0.470114713608409,0.7155408043732917,0.2844591956267083,0.0
Farrukhabad,25,1650904.0,155439.0,78809.0,69866.0,6764.0,0.0,0.7242132424781573,0.5070091804502088,0.4494753568924144,0.04351546265737685
Fatehabad,9,610897.25,101619.0,68756.0,29874.0,2989.0,0.0,0.6089157906039392,0.6766057528611775,0.2939804564107106,0.029413790728111868
Fatehgarh Sahib,15,477529.5,131145.0,77384.0,53761.0,0.0,0.0,0.5060036592786302,0.5900644324983797,0.40993556750162036,0.0
Fatehpur,27,2471093.25,231999.0,115209.0,103442.0,13348.0,0.0,0.7609174647618384,0.496592657726973,0.4458726115198772,0.0575347307531498
Fazilka,6,124592.0,22493.0,15948.0,6545.0,0.0,0.0,0.44572118273733113,0.7090205841817454,0.2909794158182546,0.0
Ferozepur,11,396332.8333333333,83880.0,56413.0,27467.0,0.0,0.0,0.5292859893640953,0.6725441106342394,0.3274558893657606,0.0
Firozabad,23,1913030.3333333333,273906.0,123325.0,136489.0,14092.0,0.0,0.7582140491067129,0.45024570473082004,0.49830598818572797,0.05144830708345199
Firozpur,8,259832.4166666667,76441.0,52270.0,24171.0,0.0,0.0,0.525024749977466,0.6837953454298086,0.31620465457019137,0.0
Gadag,18,757130.0,54427.0,31570.0,19189.0,3668.0,0.0,0.7705984088778057,0.5800429933672626,0.3525639847869623,0.06739302184577507
Gadag *,4,170647.3333333333,25038.0,14222.0,9337.0,1479.0,0.0,0.7753876622376653,0.5680166147455867,0.37291317197859253,0.05907021327582075
Gadchiroli,14,1031453.6666666666,155909.0,115967.0,37434.0,2508.0,0.0,0.5532793917836633,0.7438120955172569,0.24010159772687914,0.016086306755863998
Gajapati,16,816475.3333333334,74893.0,53321.0,19078.0,2494.0,0.0,0.6394054689630344,0.7119623996902247,0.25473675777442484,0.033300842535350435
Ganderbal,1,5752.333333333333,4442.0,2996.0,1264.0,182.0,0.0,0.6864688986924398,0.6744709590274651,0.2845565060783431,0.04097253489419181
Gandhinagar,43,951596.4166666666,191049.0,104887.0,78078.0,8084.0,0.0,0.6559936623141962,0.5490057524509419,0.40868049557966807,0.04231375196939005
Ganganagar,28,1770284.4166666667,196573.0,118752.0,70934.0,6887.0,0.0,0.6824956267495057,0.6041114496904458,0.36085321992338726,0.03503533038616697
Ganjam,81,3695421.3333333335,274506.0,175657.0,89270.0,9579.0,0.0,0.6710776317793701,0.6399022243593947,0.3252023635184659,0.0348954121221394
Garhwa,10,1086977.75,156802.0,107329.0,43497.0,5976.0,0.0,0.6484258791246023,0.6844874427622096,0.27740079845920335,0.03811175877858701
Garhwa *,2,486708.9166666666,78062.0,49346.0,25312.0,3404.0,0.0,0.7246544694711146,0.6321385565319874,0.32425507929594427,0.043606364172068354
Garhwal,6,220469.75,26538.0,14520.0,11329.0,689.0,0.0,0.6760024287825579,0.5471399502600045,0.4268972793729746,0.025962770367020875
Gariyaband,10,655327.0,149773.0,91616.0,55285.0,2872.0,0.0,0.6126801180110039,0.611699037877321,0.3691252762513938,0.019175685871285212
Gautam Buddha Nagar,25,1419524.9166666665,415972.0,158300.0,226957.0,30715.0,0.0,0.7406771387628911,0.3805544603963728,0.5456064350485129,0.07383910455511429
Gaya,31,5207854.5,369209.0,177954.0,160076.0,31179.0,0.0,0.7877737237390041,0.4819871671600638,0.43356472892047593,0.08444810391946025
Ghaziabad,21,512768.9166666667,150029.0,73862.0,67792.0,8375.0,0.0,0.7481135119276864,0.4923181518239807,0.4518593072006079,0.05582254097541142
Ghazipur,42,3934724.1666666665,268204.0,141827.0,113451.0,12926.0,0.0,0.7609997518771285,0.5288027024205455,0.42300263978165875,0.048194657797795706
Gir Somnath,9,325844.0833333334,34023.0,23557.0,7592.0,2874.0,0.0,0.5941007453644823,0.6923845633835934,0.2231431678570379,0.08447226875936867
Giridih,20,2466871.4166666665,272308.0,140231.0,115721.0,16356.0,0.0,0.7797354019965681,0.5149720169807718,0.4249636441088767,0.06006433891035151
Goalpara,13,1148676.5833333333,78111.0,39498.0,27214.0,11399.0,0.0,0.844996790722859,0.5056650151707186,0.34840163357273624,0.14593335125654516
Godda,8,1310683.5,113443.0,64048.0,45182.0,4213.0,0.0,0.7342958059529591,0.5645830945937608,0.39827931207743095,0.037137593328808303
Golaghat,19,1075946.9166666665,68878.0,34763.0,21870.0,12245.0,0.0,0.8845916164300484,0.5047039693370887,0.3175179302534917,0.17777810040941955
Gomati,4,88243.08333333334,32658.0,19287.0,12517.0,854.0,0.0,0.6935588717041118,0.5905750505236083,0.38327515463286177,0.026149794843529917
Gonda,34,4108490.3333333335,287336.0,153572.0,117204.0,16560.0,0.0,0.7691023061213899,0.5344683576022496,0.407898766600774,0.05763287579697636
Gondia,2,95206.0,37712.0,23441.0,13339.0,932.0,0.0,0.6705878887627718,0.6215793381417055,0.3537070428510819,0.02471361900721256
Gondiya,5,246722.08333333334,69311.0,43756.0,23949.0,1606.0,0.0,0.6594740318233236,0.631299505129056,0.3455295696209837,0.023170925249960325
Gondiya *,5,219503.41666666666,55309.0,29995.0,24398.0,916.0,0.0,0.6799558007300404,0.5423168019671302,0.4411216980961507,0.01656149993671916
Gopalganj,16,2687037.6666666665,160946.0,78650.0,71422.0,10874.0,0.0,0.8006455913873431,0.488673219589179,0.4437637468467685,0.06756303356405254
Gorakhpur,41,4705420.083333333,395782.0,200776.0,168756.0,26250.0,0.0,0.7873446783108239,0.5072893663683543,0.42638624293171495,0.06632439069993076
Gulbarga,21,1305785.6666666667,119607.0,79281.0,34359.0,5967.0,0.0,0.6697410232860125,0.6628458200606988,0.28726579548019765,0.04988838445910356
Gumla,13,1642572.1666666667,180359.0,118218.0,54560.0,7581.0,0.0,0.6800713834055755,0.6554593893290603,0.3025077761575524,0.04203283451338719
Guna,19,1657247.3333333333,321536.0,226085.0,75242.0,20209.0,0.0,0.606169512449196,0.7031405503582803,0.23400801154458598,0.06285143809713375
Guntur,87,2742607.3333333335,418342.0,267972.0,140285.0,10085.0,0.0,0.6140691761756493,0.6405572474195754,0.3353356822886538,0.02410707029177085
Gurdaspur,29,1311599.75,182639.0,117575.0,65064.0,0.0,0.0,0.5400260284592264,0.6437562623536046,0.35624373764639533,0.0
Gurgaon,31,581774.1666666666,213411.0,86202.0,115881.0,11328.0,0.0,0.7078376946350222,0.4039248211198111,0.5429945035635464,0.05308067531664253
Gwalior,16,588871.3333333334,187857.0,110346.0,62978.0,14533.0,0.0,0.7391143204737024,0.5873936025806864,0.3352443614025562,0.07736203601675742
Hailakandi,12,644838.9166666666,48914.0,27432.0,15772.0,5710.0,0.0,0.8378347404195736,0.5608210328331357,0.32244347221654335,0.11673549495032097
Hamirpur,60,1197041.5,122233.0,76073.0,41220.0,4940.0,0.0,0.572143699096227,0.6223605736585046,0.33722480835780844,0.040414617983686896
Hanumangarh,15,1477546.5833333335,152926.0,85711.0,61978.0,5237.0,0.0,0.6910288446289051,0.5604736931587827,0.4052809855747224,0.034245321266494905
Haora,28,1157458.1666666667,81252.0,72709.0,0.0,8543.0,0.0,0.2671168133518763,0.8948579727268252,0.0,0.10514202727317482
Hapur,8,459577.5,240112.0,94622.0,128945.0,16545.0,0.0,0.7688994996208298,0.39407443193176517,0.5370202238955154,0.0689053441727194
Harda,2,246783.75,48904.0,38259.0,8273.0,2372.0,0.0,0.583085563972754,0.7823286438737118,0.16916816620317357,0.04850318992311468
Harda *,3,130352.0,2432.0,2128.0,196.0,108.0,0.0,0.4530446329599329,0.875,0.0805921052631579,0.044407894736842105
Hardoi,24,3848013.4166666665,355709.0,195878.0,132355.0,27476.0,0.0,0.7729199026513315,0.5506692268118041,0.3720878583336379,0.07724291485455807
Hardwar,6,640081.0833333334,65341.0,40723.0,22747.0,1871.0,0.0,0.6816474503873341,0.6232380894078756,0.3481275156486739,0.028634394943450513
Haridwar,10,651815.5,143821.0,82544.0,56953.0,4324.0,0.0,0.6557907375826557,0.5739356561281037,0.39599919344184786,0.030065150430048464
Hasan,23,1169797.3333333333,55743.0,34541.0,19051.0,2151.0,0.0,0.6908754600549482,0.6196473099761405,0.34176488527707516,0.03858780474678435
Hassan,27,922563.1666666666,61365.0,35522.0,23690.0,2153.0,0.0,0.6686315981946057,0.5788641733887395,0.38605068035525136,0.03508514625600913
Hathras,12,1052028.9166666667,239243.0,94367.0,128252.0,16624.0,0.0,0.7629685245890263,0.39443996271573256,0.5360742007080667,0.06948583657620076
Haveri,26,1305920.0833333333,103595.0,61324.0,38013.0,4258.0,0.0,0.7133369735745577,0.591959071383754,0.36693855881075343,0.04110236980549254
Haveri *,3,345803.75,38906.0,22675.0,14919.0,1312.0,0.0,0.737160252497401,0.5828149899758392,0.3834627049812368,0.03372230504292397
Hazaribag,3,469989.0,43005.0,24783.0,16521.0,1701.0,0.0,0.7343754683463309,0.5762818276944541,0.3841646320195326,0.03955354028601325
Hazaribagh,15,1031481.6666666666,123798.0,70294.0,48051.0,5453.0,0.0,0.7252426677580605,0.5678120809706134,0.38814035767944555,0.04404756134994103
Hingoli,9,1288585.0,216451.0,116670.0,91945.0,7836.0,0.0,0.7203444535789295,0.5390134487713154,0.42478436228060856,0.03620218894807601
Hisar,16,706592.75,163912.0,102242.0,56104.0,5566.0,0.0,0.5909107059284296,0.623761530577383,0.34228122407145295,0.03395724535116404
Hojai,2,165078.66666666666,8672.0,5716.0,2283.0,673.0,0.0,0.7576552708737287,0.6591328413284133,0.2632610701107011,0.0776060885608856
Hooghly,85,748491.3333333334,152583.0,139321.0,0.0,13262.0,0.0,0.25126663575511715,0.9130833710177412,0.0,0.08691662898225884
Hoshangabad,12,454072.1666666667,70010.0,59497.0,7179.0,3334.0,0.0,0.45915656508954655,0.8498357377517497,0.10254249392943865,0.0476217683188116
Hoshiarpur,53,1035007.8333333334,132931.0,92852.0,40079.0,0.0,0.0,0.46392241621240443,0.6984977168606269,0.30150228313937305,0.0
Howrah,31,890582.75,73086.0,66082.0,0.0,7004.0,0.0,0.22859204103474226,0.9041676928549928,0.0,0.09583230714500725
Hugli,11,183751.33333333334,28035.0,25704.0,0.0,2331.0,0.0,0.2432283079861621,0.9168539325842696,0.0,0.08314606741573034
Hyderabad,67,45821.08333333333,474502.0,125455.0,308875.0,40172.0,0.0,0.7458117364662956,0.2643929846449541,0.6509456229899979,0.084661392365048
Idukki,57,1291985.5,17453.0,0.0,15176.0,2277.0,0.0,0.356659295664638,0.0,0.8695353234400962,0.13046467655990374
Imphal East,5,135283.41666666666,74066.0,39985.0,33223.0,858.0,0.0,0.6820297157979305,0.5398563443415332,0.4485593929738341,0.011584262684632625
Imphal West,8,135845.16666666666,140724.0,78328.0,60975.0,1421.0,0.0,0.6636616176129916,0.5566072596003525,0.4332949603479151,0.01009778005173247
Indore,28,1110941.9166666667,346905.0,214267.0,111691.0,20947.0,0.0,0.688549669293596,0.6176532480073795,0.32196422651734624,0.06038252547527421
JAJPUR,15,525194.0833333334,51416.0,35551.0,14003.0,1862.0,0.0,0.6394306355941158,0.6914384627353353,0.2723471292982729,0.03621440796639178
Jabalpur,25,1241086.6666666667,265771.0,180478.0,72431.0,12862.0,0.0,0.6033551905981414,0.6790733375725718,0.2725316155637748,0.0483950468636533
Jagatsinghapur,16,660517.6666666666,38704.0,28075.0,8899.0,1730.0,0.0,0.6350074697213696,0.7253772219925589,0.22992455560148822,0.04469822240595287
Jagatsinghpur,12,679669.1666666666,39519.0,27343.0,10094.0,2082.0,0.0,0.6364566773211767,0.6918950378299046,0.25542144285027457,0.05268351931982085
Jaipur,83,3802743.25,670167.0,378319.0,257134.0,34714.0,0.0,0.7069980971112496,0.5645145165309542,0.38368645427184567,0.0517990291972001
Jaisalmer,13,958814.3333333334,99396.0,62736.0,30341.0,6319.0,0.0,0.7078985213032206,0.631172280574671,0.3052537325445692,0.06357398688075978
Jajapur,32,1120309.75,97346.0,65605.0,28152.0,3589.0,0.0,0.6139217023863996,0.6739362685677891,0.2891952417151193,0.03686848971709161
Jalandhar,65,892807.25,181754.0,133539.0,48215.0,0.0,0.0,0.4690002642174553,0.7347238575217052,0.26527614247829484,0.0
Jalaun,18,1459847.25,135865.0,72859.0,56769.0,6237.0,0.0,0.7514602404684328,0.5362602583446804,0.41783387921834175,0.04590586243697788
Jalgaon,66,2751266.3333333335,495482.0,354752.0,125167.0,15563.0,0.0,0.5619578590134214,0.7159735368792408,0.2526166439951401,0.0314098191256191
Jalna,18,1670216.9166666665,236506.0,167405.0,62593.0,6508.0,0.0,0.6266713279908358,0.707825594276678,0.2646571334342469,0.027517272289075117
Jalor,18,1098870.4166666667,137841.0,81871.0,42986.0,12984.0,0.0,0.7585333095331388,0.5939524524633455,0.31185206143310046,0.09419548610355409
Jalore,4,332229.1666666667,37612.0,22140.0,12253.0,3219.0,0.0,0.8075572983225896,0.5886419227905988,0.3257736892481123,0.08558438796128895
Jalpaiguri,57,677663.9166666666,98537.0,86214.0,0.0,12323.0,0.0,0.2559415091185419,0.8749403777261333,0.0,0.12505962227386666
Jammu,40,527919.4166666666,141317.0,107555.0,28700.0,5062.0,0.0,0.580253606302545,0.761090314682593,0.20308950798559267,0.03582017733181429
Jamnagar,43,1202232.0833333333,150623.0,95927.0,46564.0,8132.0,0.0,0.6919970707311968,0.6368682073786872,0.30914269401087485,0.053989098610437984
Jamtara,6,670887.9166666666,90446.0,50329.0,34941.0,5176.0,0.0,0.7587422634710722,0.5564535745085465,0.3863189085200009,0.05722751697145258
Jamui,11,1851178.1666666667,156254.0,84186.0,60623.0,11445.0,0.0,0.798683736871562,0.5387766073188527,0.3879772677819448,0.07324612489920258
Janjgir - Champa,2,103358.5,38667.0,25302.0,12601.0,764.0,0.0,0.6542891728452924,0.6543564279618279,0.3258851216799855,0.019758450358186568
Janjgir Champa,5,230481.25,63156.0,44734.0,16849.0,1573.0,0.0,0.6169153960343994,0.708309582620812,0.26678383684843876,0.024906580530749255
Janjgir-champa,8,442942.6666666667,129770.0,78762.0,48650.0,2358.0,0.0,0.6326686189672688,0.6069353471526547,0.37489404330739,0.018170609539955307
Jashpur,13,1032535.6666666666,166930.0,101089.0,62787.0,3054.0,0.0,0.6256473505582938,0.6055771880428922,0.3761277182052357,0.018295093751872042
Jaunpur,52,4938117.083333333,349825.0,183146.0,149099.0,17580.0,0.0,0.7471868556745165,0.5235360537411563,0.42621024798113344,0.050253698277710285
Jehanabad,15,1742237.0833333333,100220.0,44450.0,48362.0,7408.0,0.0,0.8024200720735976,0.44352424665735385,0.48255837158251846,0.07391738176012771
Jhabua,12,1954393.3333333333,253400.0,181474.0,54607.0,17319.0,0.0,0.6703330695787643,0.716156274664562,0.21549723756906078,0.06834648776637726
Jhajjar,17,465560.4166666667,83311.0,52832.0,27679.0,2800.0,0.0,0.557634007335323,0.6341539532594735,0.3322370395265931,0.03360900721393333
Jhalawar,18,1717544.9166666667,168861.0,87618.0,73172.0,8071.0,0.0,0.7668914375468554,0.5188764723648445,0.4333268190997329,0.04779670853542262
Jhansi,24,1651514.1666666667,209667.0,122676.0,77525.0,9466.0,0.0,0.7448037085244484,0.5850992287770608,0.369752989263928,0.045147781959011195
Jhargram,9,1582.75,28425.0,25173.0,0.0,3252.0,0.0,0.28035793042515,0.8855936675461742,0.0,0.11440633245382585
Jharsuguda,18,517821.4166666667,45004.0,27513.0,15945.0,1546.0,0.0,0.6864201960045674,0.6113456581637188,0.35430183983645896,0.03435250199982224
Jhunjhunu,7,251481.91666666666,29431.0,18064.0,10090.0,1277.0,0.0,0.7244855828884081,0.6137745914172131,0.3428357853963508,0.04338962318643607
Jhunjhunun,43,1258461.9166666667,157918.0,103958.0,45966.0,7994.0,0.0,0.7029746509756517,0.6583036765916488,0.29107511493306654,0.05062120847528464
Jind,11,765533.3333333334,131303.0,88596.0,38680.0,4027.0,0.0,0.6385483696823108,0.6747446745314273,0.29458580535098206,0.03066952011759061
Jiribam,1,36691.5,12991.0,6880.0,5826.0,285.0,0.0,0.7100423921002029,0.5295974135940267,0.44846432145331383,0.021938264952659534
Jodhpur,40,2542020.5833333335,335997.0,199927.0,114575.0,21495.0,0.0,0.7126131766307446,0.5950261460667804,0.34100006845299213,0.0639737854802275
Jorhat,32,1075683.4166666667,50342.0,28393.0,16371.0,5578.0,0.0,0.7771938714491387,0.5640022247824877,0.3251956616741488,0.11080211354336339
Junagadh,42,1736018.4166666667,157733.0,110551.0,37863.0,9319.0,0.0,0.6259525289007926,0.7008742622025829,0.24004488597820367,0.05908085181921348
Jyotiba Phule Nagar,2,300821.1666666667,68250.0,27861.0,37002.0,3387.0,0.0,0.7660581572663827,0.4082197802197802,0.5421538461538462,0.04962637362637363
K.V.Rangareddy,16,810721.1666666666,55127.0,6529.0,44089.0,4509.0,0.0,0.5398737096562981,0.11843561231338545,0.7997714368639687,0.08179295082264589
K.v. Rangareddy,8,295254.9166666666,46875.0,3063.0,40862.0,2950.0,0.0,0.4764365140331986,0.065344,0.8717226666666666,0.06293333333333333
