pincode,district,months_observed,consistency_score,quality_tier
271865,Bahraich,12,0.5642868607407936,moderate_consistency
271881,Bahraich,12,0.5649021908910212,moderate_consistency
271882,Bahraich,12,0.5098788418344815,low_consistency
271901,Bahraich,12,0.5188339201037478,low_consistency
271902,Bahraich,12,0.5830286013617777,moderate_consistency
271903,Bahraich,12,0.5459931748566675,low_consistency
271904,Bahraich,12,0.49049151598025215,low_consistency
781325,Bajali,12,0.5916342465345277,insufficient_comparison
781313,Baksa,12,0.5525730414486625,low_consistency
781318,Baksa,12,0.5552040471246685,low_consistency
781327,Baksa,12,0.5155920102349021,low_consistency
781330,Baksa,12,0.5548382374962463,low_consistency
781333,Baksa,12,0.582938547423866,moderate_consistency
781343,Baksa,12,0.6306010141217299,high_consistency
781344,Baksa,12,0.5797087892861447,moderate_consistency
781346,Baksa,12,0.5784129968676504,moderate_consistency
781367,Baksa,12,0.5740330082638107,moderate_consistency
781368,Baksa,12,0.6070899638455256,high_consistency
781372,Baksa,12,0.6542797023940927,high_consistency
781373,Baksa,12,0.6142811171813457,high_consistency
781377,Baksa,12,0.6138092495231809,high_consistency
481001,Balaghat,12,0.6256577553904851,high_consistency
481051,Balaghat,12,0.5774310634417087,low_consistency
481102,Balaghat,12,0.6299569621927152,high_consistency
481105,Balaghat,12,0.6132894937123404,high_consistency
481111,Balaghat,12,0.5863351723263952,moderate_consistency
481115,Balaghat,12,0.5913007697498944,high_consistency
481116,Balaghat,12,0.5882009949421242,moderate_consistency
481117,Balaghat,12,0.5814153630626825,moderate_consistency
481222,Balaghat,12,0.5858043735784135,moderate_consistency
481224,Balaghat,12,0.5674324139864327,low_consistency
481226,Balaghat,12,0.5783424251574302,low_consistency
481331,Balaghat,12,0.599300653810666,high_consistency
481332,Balaghat,12,0.5844730280557493,moderate_consistency
481335,Balaghat,12,0.578844618795277,low_consistency
481337,Balaghat,12,0.5888604230162737,moderate_consistency
481441,Balaghat,12,0.5722839484532549,low_consistency
481445,Balaghat,12,0.5700236541291993,low_consistency
481551,Balaghat,12,0.5910336072844601,high_consistency
481556,Balaghat,12,0.6060400953642224,high_consistency
767001,Balangir,12,0.6086242839582172,moderate_consistency
767002,Balangir,12,0.6056891481292688,moderate_consistency
767016,Balangir,12,0.5673513288781947,low_consistency
767020,Balangir,12,0.6287265603542639,high_consistency
767021,Balangir,12,0.5671701622716936,low_consistency
767022,Balangir,12,0.5801850677025159,low_consistency
767024,Balangir,12,0.621101630089335,high_consistency
767025,Balangir,12,0.6096435861628812,moderate_consistency
767026,Balangir,12,0.6024638438199559,moderate_consistency
767027,Balangir,12,0.6304715552239741,high_consistency
767028,Balangir,12,0.5954702506678262,moderate_consistency
767029,Balangir,12,0.6330599570716108,high_consistency
767030,Balangir,12,0.5666067205383837,low_consistency
767032,Balangir,12,0.6345687221483672,high_consistency
767033,Balangir,12,0.6154754213755678,high_consistency
767035,Balangir,12,0.5410570924271944,low_consistency
767037,Balangir,12,0.5840239144155137,low_consistency
767038,Balangir,12,0.5840363320964844,moderate_consistency
767039,Balangir,12,0.5675279317679874,low_consistency
767040,Balangir,12,0.5872771680657393,moderate_consistency
767041,Balangir,12,0.6223798968390295,high_consistency
767042,Balangir,12,0.5080641239273389,low_consistency
767046,Balangir,12,0.5231946648805285,low_consistency
767048,Balangir,12,0.6119559917920506,high_consistency
767061,Balangir,12,0.5903750049059143,moderate_consistency
767065,Balangir,12,0.6104700030122042,high_consistency
767066,Balangir,12,0.6309902488608861,high_consistency
767067,Balangir,12,0.600591747652981,moderate_consistency
767070,Balangir,12,0.5200055945284802,low_consistency
756002,Baleshwar,12,0.5929409870811488,moderate_consistency
756003,Baleshwar,12,0.6056463351130819,moderate_consistency
756019,Baleshwar,12,0.586174918959349,moderate_consistency
756020,Baleshwar,12,0.6273738578280144,high_consistency
756026,Baleshwar,12,0.6165249865251518,high_consistency
756027,Baleshwar,12,0.6323503149443218,high_consistency
756028,Baleshwar,12,0.6003142508064747,moderate_consistency
756030,Baleshwar,12,0.6384764257567025,high_consistency
756034,Baleshwar,12,0.5644214831194548,low_consistency
756035,Baleshwar,12,0.5114697377962754,low_consistency
756040,Baleshwar,12,0.5593631324550477,low_consistency
756042,Baleshwar,12,0.6213402470292028,high_consistency
756044,Baleshwar,12,0.5951820955567685,moderate_consistency
756047,Baleshwar,12,0.6140798136009847,high_consistency
756051,Baleshwar,12,0.5366976117320522,low_consistency
756059,Baleshwar,12,0.5487834437853341,low_consistency
756079,Baleshwar,12,0.5508356397346595,low_consistency
756111,Baleshwar,12,0.5903569361185532,moderate_consistency
756115,Baleshwar,12,0.6215172566538283,high_consistency
756165,Baleshwar,12,0.5294972184623914,low_consistency
756168,Baleshwar,12,0.6216306203355448,high_consistency
757028,Baleshwar,12,0.5950497181464108,moderate_consistency
756001,Baleswar,12,0.6118476534302214,high_consistency
756018,Baleswar,12,0.5153021834661342,low_consistency
756021,Baleswar,12,0.5845224528884317,moderate_consistency
756022,Baleswar,12,0.5108288487311353,low_consistency
756023,Baleswar,12,0.5956250323296195,high_consistency
756024,Baleswar,12,0.5811949784118519,moderate_consistency
756025,Baleswar,12,0.5904357797051714,moderate_consistency
756029,Baleswar,12,0.5829215100402922,moderate_consistency
756032,Baleswar,12,0.6181711862408901,high_consistency
756033,Baleswar,12,0.6150034395502076,high_consistency
756036,Baleswar,12,0.5438358483071211,low_consistency
756037,Baleswar,12,0.5750440755694644,low_consistency
756038,Baleswar,12,0.5778979270272483,moderate_consistency
756039,Baleswar,12,0.5865183732447554,moderate_consistency
756041,Baleswar,12,0.6299667487885308,high_consistency
756043,Baleswar,12,0.6111421811940133,high_consistency
756045,Baleswar,12,0.5644826202837834,low_consistency
756046,Baleswar,12,0.5942974051208465,moderate_consistency
756048,Baleswar,12,0.6050165850807219,high_consistency
756049,Baleswar,12,0.552163989247701,low_consistency
756053,Baleswar,12,0.54092544378366,low_consistency
756055,Baleswar,12,0.6513993566492461,high_consistency
756056,Baleswar,12,0.6000018817393405,high_consistency
756058,Baleswar,12,0.5818687440326458,moderate_consistency
756060,Baleswar,12,0.6274035872910334,high_consistency
756080,Baleswar,12,0.5875544291668359,moderate_consistency
756081,Baleswar,12,0.613481534024203,high_consistency
756083,Baleswar,12,0.5872040995465923,moderate_consistency
756084,Baleswar,12,0.5727314530805822,low_consistency
756085,Baleswar,12,0.5786818235186695,moderate_consistency
756086,Baleswar,12,0.5551553351716388,low_consistency
756088,Baleswar,12,0.2240092377397959,low_consistency
756089,Baleswar,12,0.3839451026748365,low_consistency
756126,Baleswar,12,0.5595493421545905,low_consistency
756134,Baleswar,12,0.5941365098552825,moderate_consistency
756166,Baleswar,12,0.6020329056860232,high_consistency
756182,Baleswar,12,0.6059587120532205,high_consistency
583104,Ballari,12,0.5968490808870799,moderate_consistency
583112,Ballari,12,0.5973545393255896,moderate_consistency
583115,Ballari,12,0.6121538459877937,high_consistency
583117,Ballari,12,0.6129522615018055,high_consistency
583119,Ballari,12,0.6247448187826002,high_consistency
583120,Ballari,12,0.6290740209969221,high_consistency
583123,Ballari,12,0.560690045269459,low_consistency
583126,Ballari,12,0.6275437504541274,high_consistency
583129,Ballari,12,0.5640887620730661,low_consistency
583130,Ballari,12,0.5090506193871788,low_consistency
583134,Ballari,12,0.5639398971304231,low_consistency
583135,Ballari,12,0.6146045912836365,high_consistency
583201,Ballari,12,0.5959691094532714,moderate_consistency
583211,Ballari,12,0.5966789815162192,moderate_consistency
583216,Ballari,12,0.5962569606833851,moderate_consistency
583220,Ballari,12,0.59484963514952,moderate_consistency
583225,Ballari,12,0.5649648568039359,low_consistency
583275,Ballari,12,0.5341645942743478,low_consistency
221701,Ballia,12,0.5975396364095731,high_consistency
221709,Ballia,12,0.5842023123673428,high_consistency
221711,Ballia,12,0.5782286080086901,moderate_consistency
221712,Ballia,12,0.5641484436653429,moderate_consistency
221713,Ballia,12,0.5269280180261346,low_consistency
221715,Ballia,12,0.5754950764854169,moderate_consistency
221716,Ballia,12,0.5711913201095917,moderate_consistency
221717,Ballia,12,0.576663269286877,moderate_consistency
221718,Ballia,12,0.5820188046986116,high_consistency
221719,Ballia,12,0.2240092377397959,low_consistency
277001,Ballia,12,0.5987417880871911,high_consistency
277121,Ballia,12,0.605421119457528,high_consistency
277123,Ballia,12,0.6004749968984109,high_consistency
277124,Ballia,12,0.5453056181082484,low_consistency
277201,Ballia,12,0.5330549741146846,low_consistency
277202,Ballia,12,0.5831414473300199,high_consistency
277203,Ballia,12,0.5519706479925054,low_consistency
277204,Ballia,12,0.5491823345083531,low_consistency
277205,Ballia,12,0.549099111707474,low_consistency
277207,Ballia,12,0.5936177366724912,high_consistency
277208,Ballia,12,0.5512583854817402,low_consistency
277209,Ballia,12,0.5466963192253494,low_consistency
277210,Ballia,12,0.5876848120927034,high_consistency
277211,Ballia,12,0.5784606462845515,moderate_consistency
277213,Ballia,12,0.5726094144966807,moderate_consistency
277214,Ballia,12,0.5620789894524035,low_consistency
277216,Ballia,12,0.5452866897839771,low_consistency
277219,Ballia,12,0.5646338865653203,moderate_consistency
277301,Ballia,12,0.6211221894130466,high_consistency
277302,Ballia,12,0.5795392366201393,moderate_consistency
277303,Ballia,12,0.571958066724344,moderate_consistency
277304,Ballia,12,0.5957012278739979,high_consistency
277401,Ballia,12,0.5853946100995034,high_consistency
277402,Ballia,12,0.5726823804638326,moderate_consistency
277403,Ballia,12,0.593433912255761,high_consistency
277501,Ballia,12,0.4979599383504714,low_consistency
277502,Ballia,12,0.5357087221519004,low_consistency
277503,Ballia,12,0.5973322576950961,high_consistency
277504,Ballia,12,0.5688439725157614,moderate_consistency
277506,Ballia,12,0.5723113415286587,moderate_consistency
491107,Balod,12,0.58771130450899,low_consistency
491222,Balod,12,0.6218012121935774,high_consistency
491225,Balod,12,0.6132457897652512,high_consistency
491226,Balod,12,0.6202679090968052,high_consistency
491227,Balod,12,0.61435929801765,high_consistency
491661,Balod,12,0.5681335491903489,low_consistency
491665,Balod,12,0.5473979217058398,low_consistency
491771,Balod,12,0.5995017898175513,moderate_consistency
494444,Balod,12,0.599878453993239,moderate_consistency
495116,Balod,12,0.5996727561671421,moderate_consistency
493101,Baloda Bazar,12,0.5772836992631386,moderate_consistency
493113,Baloda Bazar,12,0.5779498188681749,moderate_consistency
493118,Baloda Bazar,12,0.5935667367412782,high_consistency
493195,Baloda Bazar,12,0.5414166252899901,low_consistency
493196,Baloda Bazar,12,0.5534294573089612,low_consistency
493222,Baloda Bazar,12,0.6050601607194167,high_consistency
493228,Baloda Bazar,12,0.6042464079179211,high_consistency
493229,Baloda Bazar,12,0.5680169119490566,low_consistency
493331,Baloda Bazar,12,0.5450359779111739,low_consistency
493332,Baloda Bazar,12,0.583136834810281,moderate_consistency
493335,Baloda Bazar,12,0.5723285655967308,moderate_consistency
493344,Baloda Bazar,12,0.5877406958115395,high_consistency
493526,Baloda Bazar,12,0.5280704660759494,low_consistency
497235,Baloda Bazar,12,0.5935913067114934,high_consistency
344021,Balotra,12,0.5528267556501134,high_consistency
344026,Balotra,12,0.527968432478886,moderate_consistency
344034,Balotra,12,0.5266280253665833,low_consistency
344703,Balotra,12,0.5468511142337786,high_consistency
271201,Balrampur,12,0.5371540506018051,moderate_consistency
271203,Balrampur,12,0.5444021265916891,high_consistency
271205,Balrampur,12,0.5815372147539024,high_consistency
271206,Balrampur,12,0.5083756280755597,low_consistency
271207,Balrampur,12,0.5194029103745988,low_consistency
271208,Balrampur,12,0.5313833108176236,moderate_consistency
271210,Balrampur,12,0.47318031247912296,low_consistency
271215,Balrampur,12,0.5005917522821541,low_consistency
271403,Balrampur,12,0.5429572679833548,moderate_consistency
271604,Balrampur,12,0.5856232781519024,high_consistency
271607,Balrampur,12,0.5460097268710454,high_consistency
271609,Balrampur,12,0.5421440041394768,moderate_consistency
271861,Balrampur,12,0.543473554053005,high_consistency
497118,Balrampur,12,0.5778346863016088,high_consistency
497223,Balrampur,12,0.5426308628305239,moderate_consistency
497225,Balrampur,12,0.47678222991482194,low_consistency
385515,Banas Kantha,12,0.5674146084357375,low_consistency
385535,Banas Kantha,12,0.6051978055731211,high_consistency
385566,Banas Kantha,12,0.5827176512648067,moderate_consistency
385001,Banaskantha,12,0.6169514499737383,high_consistency
385010,Banaskantha,12,0.5715381540629607,low_consistency
385110,Banaskantha,12,0.6138247632446081,high_consistency
385120,Banaskantha,12,0.6260405373880487,high_consistency
385130,Banaskantha,12,0.6042282514222783,high_consistency
385135,Banaskantha,12,0.5958570563243997,high_consistency
385210,Banaskantha,12,0.5574461530765664,low_consistency
385310,Banaskantha,12,0.5882394547424568,moderate_consistency
385320,Banaskantha,12,0.5745599067656203,low_consistency
385330,Banaskantha,12,0.5484582347749726,low_consistency
385410,Banaskantha,12,0.6187130304828455,high_consistency
385421,Banaskantha,12,0.6023104392563875,high_consistency
385505,Banaskantha,12,0.6187488427946863,high_consistency
385506,Banaskantha,12,0.5002755472416129,low_consistency
385510,Banaskantha,12,0.5746035672068792,low_consistency
385520,Banaskantha,12,0.5760649481415945,moderate_consistency
385530,Banaskantha,12,0.5856079673393937,moderate_consistency
385540,Banaskantha,12,0.5348990039762592,low_consistency
385545,Banaskantha,12,0.5953639646355506,moderate_consistency
385550,Banaskantha,12,0.5823199824542648,moderate_consistency
385555,Banaskantha,12,0.6139384645184183,high_consistency
385560,Banaskantha,12,0.5754991236501164,moderate_consistency
385565,Banaskantha,12,0.5671106693175629,low_consistency
385570,Banaskantha,12,0.5840151053779421,moderate_consistency
385575,Banaskantha,12,0.5940256436014091,moderate_consistency
210001,Banda,12,0.5685277574996538,high_consistency
210120,Banda,12,0.5566144105819976,moderate_consistency
210121,Banda,12,0.6012450734916921,high_consistency
210123,Banda,12,0.5986259556500171,high_consistency
210125,Banda,12,0.545439579956273,low_consistency
210126,Banda,12,0.5823254899372825,high_consistency
210128,Banda,12,0.5363950587650321,low_consistency
210129,Banda,12,0.5586016534716298,moderate_consistency
210201,Banda,12,0.5482291928162522,low_consistency
210203,Banda,12,0.536557680475966,low_consistency
210507,Banda,12,0.5524841302416881,moderate_consistency
193121,Bandipore,12,0.6077437376038968,high_consistency
193501,Bandipore,12,0.53741550002958,low_consistency
193502,Bandipore,12,0.5988047392356657,high_consistency
193503,Bandipore,12,0.5492729008604169,moderate_consistency
560001,Bangalore,12,0.5845830537030718,low_consistency
560002,Bangalore,12,0.6203959016332532,moderate_consistency
560007,Bangalore,12,0.5175179830548385,low_consistency
560009,Bangalore,12,0.5788193881420948,low_consistency
560012,Bangalore,12,0.48110266986810796,low_consistency
560013,Bangalore,12,0.6112768812724362,moderate_consistency
560015,Bangalore,12,0.6141166683746412,moderate_consistency
560018,Bangalore,12,0.6369523573395675,high_consistency
560019,Bangalore,12,0.59703501483722,low_consistency
560021,Bangalore,12,0.6308771987385267,high_consistency
560023,Bangalore,12,0.6524329151637258,high_consistency
560024,Bangalore,12,0.6443386156008414,high_consistency
560025,Bangalore,12,0.5628204654290697,low_consistency
560027,Bangalore,12,0.6494889423264664,high_consistency
560032,Bangalore,12,0.6409421547223477,high_consistency
560034,Bangalore,12,0.6403753234438533,high_consistency
560036,Bangalore,12,0.6418707009355394,high_consistency
560037,Bangalore,12,0.6487343705494857,high_consistency
560038,Bangalore,12,0.6405586983455956,high_consistency
560039,Bangalore,12,0.5893816001882661,low_consistency
560040,Bangalore,12,0.6230563475233012,moderate_consistency
560041,Bangalore,12,0.6408272775535724,high_consistency
560043,Bangalore,12,0.6391290855852811,high_consistency
560046,Bangalore,12,0.6052065802818677,low_consistency
560050,Bangalore,12,0.6070506007054977,moderate_consistency
560051,Bangalore,12,0.6256752061050443,moderate_consistency
560054,Bangalore,12,0.5737066261390157,low_consistency
560055,Bangalore,12,0.5854736013128821,low_consistency
560056,Bangalore,12,0.6225236902886713,moderate_consistency
560057,Bangalore,12,0.6242965694330094,moderate_consistency
560058,Bangalore,12,0.6275938017268984,moderate_consistency
560061,Bangalore,12,0.5810000045374263,low_consistency
560064,Bangalore,12,0.6385216165596067,high_consistency
560065,Bangalore,12,0.6123347947275284,moderate_consistency
560066,Bangalore,12,0.6338838158967632,high_consistency
560070,Bangalore,12,0.6306541265351663,high_consistency
560071,Bangalore,12,0.6140132992715109,moderate_consistency
560072,Bangalore,12,0.6091949161257741,moderate_consistency
560073,Bangalore,12,0.6069507012506973,low_consistency
560076,Bangalore,12,0.6242814080158127,moderate_consistency
560082,Bangalore,12,0.5644878544816726,low_consistency
560083,Bangalore,12,0.6005836657404094,low_consistency
560084,Bangalore,12,0.6116222999127053,moderate_consistency
560085,Bangalore,12,0.6459359527222484,high_consistency
560087,Bangalore,12,0.6052598001124219,low_consistency
560089,Bangalore,12,0.5847463302333054,low_consistency
560091,Bangalore,12,0.6493079852007595,high_consistency
560092,Bangalore,12,0.6333600315307195,high_consistency
560093,Bangalore,12,0.6414741784347554,high_consistency
560096,Bangalore,12,0.6243494603059915,moderate_consistency
560098,Bangalore,12,0.5982636510119952,low_consistency
560099,Bangalore,12,0.627866426401622,moderate_consistency
560100,Bangalore,12,0.6277852238004458,moderate_consistency
560103,Bangalore,12,0.6078705640226525,moderate_consistency
560104,Bangalore,12,0.601452051030177,low_consistency
560106,Bangalore,12,0.34563144298057974,low_consistency
561203,Bangalore,12,0.6300641139849119,moderate_consistency
562106,Bangalore,12,0.631350802823291,high_consistency
562110,Bangalore,12,0.6318888204481484,high_consistency
562123,Bangalore,12,0.5814929709368947,low_consistency
560049,Bangalore Rural,12,0.6294116787965304,high_consistency
560117,Bangalore Rural,12,0.38528992792848493,low_consistency
561204,Bangalore Rural,12,0.5343590224902404,low_consistency
561205,Bangalore Rural,12,0.5293174866163843,low_consistency
562111,Bangalore Rural,12,0.5759892394387304,moderate_consistency
562114,Bangalore Rural,12,0.6447211137062842,high_consistency
562122,Bangalore Rural,12,0.5937019470738585,high_consistency
562129,Bangalore Rural,12,0.5725819147971603,moderate_consistency
562132,Bangalore Rural,12,0.5791965698959733,high_consistency
562135,Bangalore Rural,12,0.42209812638075184,low_consistency
562162,Bangalore Rural,12,0.5380923321650003,moderate_consistency
813101,Banka,12,0.5486864807338832,moderate_consistency
813102,Banka,12,0.5901656543216109,high_consistency
813103,Banka,12,0.5866119549993039,high_consistency
813104,Banka,12,0.539011637063135,low_consistency
813106,Banka,12,0.5534795971607528,moderate_consistency
813107,Banka,12,0.5431060371072179,low_consistency
813109,Banka,12,0.49512505363842546,low_consistency
813110,Banka,12,0.5698558588383773,high_consistency
813115,Banka,12,0.46596166415080376,low_consistency
813116,Banka,12,0.558142069922646,moderate_consistency
813117,Banka,12,0.4556527413237154,low_consistency
813118,Banka,12,0.5839321961797536,high_consistency
813119,Banka,12,0.6163490271165636,high_consistency
813121,Banka,12,0.5280201198547606,low_consistency
813123,Banka,12,0.5284083705729745,low_consistency
813124,Banka,12,0.355989949685296,low_consistency
813125,Banka,12,0.5498269130176899,moderate_consistency
813126,Banka,12,0.43639931079228905,low_consistency
813127,Banka,12,0.6086947870258278,high_consistency
813128,Banka,12,0.5650899429000662,moderate_consistency
813201,Banka,12,0.6140176971220426,high_consistency
813202,Banka,12,0.5616531071114249,moderate_consistency
813205,Banka,12,0.5605912492347118,moderate_consistency
813211,Banka,12,0.5657487389183579,moderate_consistency
813224,Banka,12,0.5936712334348967,high_consistency
814131,Banka,12,0.5786053746143337,high_consistency
721504,Bankura,12,0.6297999856013328,high_consistency
722101,Bankura,12,0.6686946182899002,high_consistency
722102,Bankura,12,0.6040094573453813,moderate_consistency
722107,Bankura,12,0.5237958382266965,low_consistency
722110,Bankura,12,0.5492550593175825,low_consistency
722111,Bankura,12,0.5162739133800864,low_consistency
722112,Bankura,12,0.5828085393056648,low_consistency
722121,Bankura,12,0.620606830884289,moderate_consistency
722122,Bankura,12,0.6461556471432882,high_consistency
722132,Bankura,12,0.6718579259041938,high_consistency
722133,Bankura,12,0.6054085373703898,moderate_consistency
722134,Bankura,12,0.5969142419917286,moderate_consistency
722135,Bankura,12,0.6542289524382107,high_consistency
722136,Bankura,12,0.6574036512183333,high_consistency
722137,Bankura,12,0.6643042345484533,high_consistency
722138,Bankura,12,0.6249937477381544,moderate_consistency
722139,Bankura,12,0.5348481822578737,low_consistency
722140,Bankura,12,0.6396079259939059,high_consistency
722141,Bankura,12,0.572510595876118,low_consistency
722142,Bankura,12,0.6025095221916411,moderate_consistency
722143,Bankura,12,0.6269340803769453,moderate_consistency
722144,Bankura,12,0.5841057959584627,low_consistency
722146,Bankura,12,0.6220660519014795,moderate_consistency
722147,Bankura,12,0.6286267871757991,moderate_consistency
722149,Bankura,12,0.5925802255843734,moderate_consistency
722150,Bankura,12,0.6367940621141457,high_consistency
722151,Bankura,12,0.6437425430680076,high_consistency
722152,Bankura,12,0.6632945343106478,high_consistency
722154,Bankura,12,0.651087768889233,high_consistency
722155,Bankura,12,0.589570999675841,moderate_consistency
722156,Bankura,12,0.6010857003415065,moderate_consistency
722157,Bankura,12,0.6322812246890497,high_consistency
722158,Bankura,12,0.6410701767822912,high_consistency
722160,Bankura,12,0.5964783566256666,moderate_consistency
722161,Bankura,12,0.6041241625695051,moderate_consistency
722162,Bankura,12,0.6481892579423377,high_consistency
722163,Bankura,12,0.5498832596370344,low_consistency
722164,Bankura,12,0.5919230509096787,moderate_consistency
722165,Bankura,12,0.5662050338426803,low_consistency
722166,Bankura,12,0.5057989881550005,low_consistency
722168,Bankura,12,0.5256804405496105,low_consistency
722169,Bankura,12,0.5781212440111434,low_consistency
722170,Bankura,12,0.49709487082705894,low_consistency
722171,Bankura,12,0.5820533505686825,low_consistency
722172,Bankura,12,0.5693824168752428,low_consistency
722173,Bankura,12,0.6421729037424103,high_consistency
722174,Bankura,12,0.5445861050345687,low_consistency
722175,Bankura,12,0.6495832065926573,high_consistency
722176,Bankura,12,0.5706352337613341,low_consistency
722177,Bankura,12,0.5823612481940237,low_consistency
722178,Bankura,12,0.5171678627048976,low_consistency
722179,Bankura,12,0.6296379650247775,high_consistency
722180,Bankura,12,0.5484123732240062,low_consistency
722181,Bankura,12,0.5918567041003351,moderate_consistency
722182,Bankura,12,0.5911374909935032,moderate_consistency
722183,Bankura,12,0.5046160342673879,low_consistency
722202,Bankura,12,0.6436566691938037,high_consistency
722203,Bankura,12,0.6078396025208271,moderate_consistency
722204,Bankura,12,0.5436007825231939,low_consistency
722205,Bankura,12,0.6634740349414558,high_consistency
722206,Bankura,12,0.6480386763638514,high_consistency
722207,Bankura,12,0.6398759689415773,high_consistency
722208,Bankura,12,0.5886912546359364,moderate_consistency
722209,Bankura,12,0.5867369321839364,moderate_consistency
723121,Bankura,12,0.6130017557663573,moderate_consistency
327001,Banswara,12,0.5838620608482444,high_consistency
327021,Banswara,12,0.5101508580658147,moderate_consistency
327022,Banswara,12,0.5130796675249747,moderate_consistency
327023,Banswara,12,0.5090638945922493,moderate_consistency
327024,Banswara,12,0.6005134088616125,high_consistency
327025,Banswara,12,0.4782351103464888,low_consistency
327026,Banswara,12,0.5577633600771136,high_consistency
327027,Banswara,12,0.5189394913308846,high_consistency
327031,Banswara,12,0.4417698568368219,low_consistency
327032,Banswara,12,0.5167428179705049,high_consistency
327034,Banswara,12,0.4574062539106396,low_consistency
327601,Banswara,12,0.45952199856767756,low_consistency
327602,Banswara,12,0.5134963282490379,moderate_consistency
327604,Banswara,12,0.49591139768022446,moderate_consistency
327605,Banswara,12,0.5744992164969046,high_consistency
327606,Banswara,12,0.4894703434063893,low_consistency
327608,Banswara,12,0.4945551899850987,moderate_consistency
327801,Banswara,12,0.4807202562580116,low_consistency
522261,Bapatla,12,0.5837002965865419,moderate_consistency
522310,Bapatla,12,0.6063660711149607,high_consistency
522314,Bapatla,12,0.6022267190005142,high_consistency
522318,Bapatla,12,0.5992695159190594,high_consistency
522324,Bapatla,12,0.5896730517765164,moderate_consistency
522325,Bapatla,12,0.5890724242754407,moderate_consistency
523155,Bapatla,12,0.6076271780215624,high_consistency
523156,Bapatla,12,0.4641016151377546,low_consistency
523165,Bapatla,12,0.573514108359668,low_consistency
523166,Bapatla,12,0.561411947353552,low_consistency
523170,Bapatla,12,0.5678569157220703,low_consistency
523213,Bapatla,12,0.6154150109460244,high_consistency
523301,Bapatla,12,0.5956962363737847,moderate_consistency
224119,Bara Banki,12,0.29980541137408684,low_consistency
225003,Bara Banki,12,0.5722983530852053,moderate_consistency
225119,Bara Banki,12,0.5921647017356042,high_consistency
225120,Bara Banki,12,0.5767599567205062,moderate_consistency
225121,Bara Banki,12,0.5146280536796042,low_consistency
225122,Bara Banki,12,0.5134205636966251,low_consistency
225124,Bara Banki,12,0.514833055287054,low_consistency
225125,Bara Banki,12,0.5201449317623177,low_consistency
225126,Bara Banki,12,0.5233821216927808,low_consistency
225201,Bara Banki,12,0.6053437000216625,high_consistency
225202,Bara Banki,12,0.5974373770579557,high_consistency
225205,Bara Banki,12,0.5657172384731156,moderate_consistency
225206,Bara Banki,12,0.5573365124756862,moderate_consistency
225207,Bara Banki,12,0.5691438138958314,moderate_consistency
225208,Bara Banki,12,0.5918699953123775,high_consistency
225303,Bara Banki,12,0.6022484327837034,high_consistency
225304,Bara Banki,12,0.5812050193462966,high_consistency
225306,Bara Banki,12,0.5712286424681232,moderate_consistency
225401,Bara Banki,12,0.5339017851815486,low_consistency
225403,Bara Banki,12,0.566651379042324,moderate_consistency
225404,Bara Banki,12,0.6010918531629038,high_consistency
225405,Bara Banki,12,0.5478979166883828,low_consistency
225409,Bara Banki,12,0.5777388466536248,high_consistency
225413,Bara Banki,12,0.5744688968732286,moderate_consistency
225415,Bara Banki,12,0.5846759034216279,high_consistency
225416,Bara Banki,12,0.5888938526871863,high_consistency
227301,Bara Banki,12,0.5715860014116138,moderate_consistency
227302,Bara Banki,12,0.5454571492400592,low_consistency
225001,Barabanki,12,0.5779642101454823,high_consistency
225002,Barabanki,12,0.5239995738585597,low_consistency
225123,Barabanki,12,0.57411030616492,moderate_consistency
225203,Barabanki,12,0.5564703635906861,low_consistency
225204,Barabanki,12,0.5511682684313256,low_consistency
225301,Barabanki,12,0.5594267011589447,moderate_consistency
225302,Barabanki,12,0.5344259123727583,low_consistency
225305,Barabanki,12,0.608238950702946,high_consistency
225412,Barabanki,12,0.5843190571480362,high_consistency
225414,Barabanki,12,0.5755236880292804,high_consistency
227131,Barabanki,12,0.5589434806446807,moderate_consistency
193101,Baramula,12,0.5343872576163843,low_consistency
193103,Baramula,12,0.5437307886243269,low_consistency
193108,Baramula,12,0.44157672026326,low_consistency
193109,Baramula,12,0.29980541137408684,low_consistency
193122,Baramula,12,0.6000414084564254,high_consistency
193123,Baramula,12,0.5690405556164548,moderate_consistency
193198,Baramula,12,0.620392124322389,high_consistency
193201,Baramula,12,0.6508335478116662,high_consistency
193202,Baramula,12,0.6275984903733763,high_consistency
193221,Baramula,12,0.5869001251071534,high_consistency
193301,Baramula,12,0.5829218262294151,moderate_consistency
193402,Baramula,12,0.5822286148153589,moderate_consistency
193403,Baramula,12,0.5350740428697662,low_consistency
193404,Baramula,12,0.5541597572156539,moderate_consistency
325203,Baran,12,0.5396692336477216,moderate_consistency
325205,Baran,12,0.6181098576389371,high_consistency
325206,Baran,12,0.5507319560639344,high_consistency
325209,Baran,12,0.541777979492324,moderate_consistency
325215,Baran,12,0.5386074282051486,moderate_consistency
325216,Baran,12,0.5509875332613161,high_consistency
325217,Baran,12,0.5641061831661556,high_consistency
325218,Baran,12,0.5560079085321181,high_consistency
325219,Baran,12,0.48434753578487916,low_consistency
325220,Baran,12,0.47556640073878875,low_consistency
325221,Baran,12,0.4598870728249099,low_consistency
325222,Baran,12,0.46813677082715344,low_consistency
325223,Baran,12,0.5065221845180427,moderate_consistency
