pincode,district,state,total_txn,months_active,mean_capacity_stress,txn_std,txn_mean,txn_cv,stress_norm,stability_norm,repeat_norm,volume_norm,demand_stickiness_score,stickiness_rank,demand_stickiness_bucket
847223,Darbhanga,_Bihar,344.0,12,0.07997689644017987,28.45197974684981,28.666666666666668,0.9925109214017375,0.1142018813823988,0.7134867761775316,1.0,0.18953168044077134,0.4786799534502962,1876,low_stickiness
383246,Arvalli,Haryana,545.0,12,0.05717291456357177,44.054632061346354,45.416666666666664,0.9700102472223051,0.08163925705917727,0.7199821613247535,1.0,0.3002754820936639,0.47867789943046335,1877,low_stickiness
628802,Thoothukkudi,Tamilnadu,255.0,12,0.08126367413380482,20.068632240389476,21.25,0.9444062230771518,0.11603931744298399,0.7273734064410243,1.0,0.14049586776859505,0.47867733568636045,1878,low_stickiness
516474,Cuddapah,_Andhrapradesh,431.0,12,0.05685352282193699,32.16564608209802,35.916666666666664,0.8955632319841678,0.08118318612599251,0.7414731634688048,1.0,0.237465564738292,0.4786617799648677,1879,low_stickiness
574221,Dakshina Kannada,Karnataka,309.0,12,0.07393480364782368,23.966358998320203,25.75,0.9307323882842797,0.10557416018931373,0.7313207025402839,1.0,0.17024793388429751,0.47865066822624047,1880,low_stickiness
423401,Nashik,Maharashtra,316.0,12,0.07327760985829863,24.51468329327746,26.333333333333332,0.9309373402510429,0.10463572958576156,0.7312615380036931,1.0,0.17410468319559227,0.4786432215549718,1881,low_stickiness
241402,Hardoi,Uttar Pradesh,319.0,12,0.08140027993370628,26.224410326443888,26.583333333333332,0.9864981940982027,0.11623438176844406,0.7152225010411615,1.0,0.17575757575757575,0.47863626059548364,1882,low_stickiness
342603,Jodhpur,Rajasthan,332.0,12,0.06825355944929733,25.137199284701307,27.666666666666668,0.9085734681217339,0.09746170765685225,0.7377174318006825,1.0,0.18292011019283747,0.4785919236222294,1883,low_stickiness
305407,Ajmer,Rajasthan,321.0,12,0.07712095387069091,25.694445809445774,26.75,0.9605400302596551,0.11012377846676899,0.7227159774810885,1.0,0.1768595041322314,0.4785502550442573,1884,low_stickiness
821111,Rohtas,_Bihar,316.0,12,0.08023504620293277,25.751728391537434,26.333333333333332,0.9779137363874976,0.11457050269551579,0.7177006205262229,1.0,0.17410468319559227,0.4785488555556324,1885,low_stickiness
221705,Mau,Uttar Pradesh,291.0,12,0.07442089008867836,22.401805933694476,24.25,0.9237858116987413,0.10626826046740592,0.7333260064710874,1.0,0.16033057851239668,0.47853816397952825,1886,low_stickiness
521328,Krishna,_Andhrapradesh,275.0,12,0.07730448299959641,21.37738113620151,22.916666666666668,0.9328311768524294,0.11038584629813523,0.7307148344678873,1.0,0.15151515151515152,0.47852030401113543,1887,low_stickiness
110094,North West Delhi,Delhi,1106.0,12,-0.0005744872163525394,87.37883385614965,92.16666666666667,0.9480524469021662,-0.0008203309187756427,0.7263208322875755,1.0,0.609366391184573,0.47850475643721974,1888,low_stickiness
841239,Siwan,_Bihar,329.0,12,0.0796210316291547,26.95942518045602,27.416666666666668,0.9833224989831982,0.1136937292441464,0.7161392452559174,1.0,0.181267217630854,0.47844598703751917,1889,low_stickiness
207247,Etah,Uttar Pradesh,324.0,12,0.07700954057998825,26.00699206681996,27.0,0.9632219284007393,0.10996468742953719,0.7219417801742414,1.0,0.17851239669421487,0.4784196486935088,1890,low_stickiness
110053,East Delhi,Delhi,1315.0,12,-0.021217917879248926,103.65980928308744,109.58333333333333,0.9459450276783645,-0.03029782660596094,0.7269291918156542,1.0,0.7245179063360881,0.47841141753592076,1891,low_stickiness
627357,Tirunelveli,Tamilnadu,298.0,12,0.0746429028871452,23.12744663551919,24.833333333333332,0.9313065759269472,0.10658528051199904,0.7311549488452542,1.0,0.16418732782369147,0.47839932964074505,1892,low_stickiness
384440,Mahesana,Haryana,140.0,12,0.07986793338869962,10.102504939895157,11.666666666666666,0.8659289948481563,0.11404628912970967,0.7500278308626575,1.0,0.07713498622589532,0.47834036353327064,1893,low_stickiness
516108,Cuddapah,_Andhrapradesh,483.0,12,0.05949808704668643,38.23640578392179,40.25,0.9499728145073737,0.08495945431525476,0.7257664699106707,1.0,0.26611570247933886,0.478325292947237,1894,low_stickiness
824124,Aurangabad(BH),_Bihar,514.0,12,0.06057032806544859,41.87390885055087,42.833333333333336,0.9776009848377635,0.08649054575651377,0.717790904121937,1.0,0.2831955922865014,0.4782530487678368,1895,low_stickiness
585214,Kalaburagi,Karnataka,1098.0,12,0.0003246638196445402,87.17015752903264,91.5,0.9526793172571872,0.00046359912262830625,0.7249851698650871,1.0,0.6049586776859505,0.4781768583771725,1896,low_stickiness
521456,Krishna,_Andhrapradesh,556.0,12,0.04469258355767325,41.76195165531187,46.333333333333336,0.9013370860858676,0.06381814440554037,0.7398063953588657,1.0,0.30633608815427,0.47810278518530286,1897,low_stickiness
127032,Bhiwani,Gujrat,289.0,12,0.08175780405534222,23.508057935073836,24.083333333333332,0.9761131322522009,0.11674490329588234,0.7182204101673315,1.0,0.15922865013774104,0.4780869493823265,1898,low_stickiness
382355,Gandhinagar,Haryana,310.0,12,0.07499231147780576,24.416214185485742,25.833333333333332,0.9451437749220288,0.10708421358143184,0.7271604935629339,1.0,0.17079889807162535,0.4780617233086154,1899,low_stickiness
365535,Amreli,Haryana,271.0,12,0.07900777449807057,21.38588461125844,22.583333333333332,0.9469764403509273,0.11281803737238988,0.7266314486235792,1.0,0.1493112947658402,0.47804777901261375,1900,low_stickiness
332713,Sikar,Rajasthan,337.0,12,0.07072641940142609,26.241737516383854,28.083333333333332,0.9344238878237574,0.10099279315151785,0.7302550584138685,1.0,0.18567493112947658,0.47804112789771536,1901,low_stickiness
413216,Solapur,Maharashtra,300.0,12,0.0733399835786177,23.206582138381656,25.0,0.9282632855352663,0.10472479526005396,0.7320334711086838,1.0,0.1652892561983471,0.4780288850564614,1902,low_stickiness
518442,Kurnool,_Andhrapradesh,418.0,12,0.05998783873119929,31.914184174362838,34.833333333333336,0.916196674862091,0.08565878832633883,0.7355168015688659,1.0,0.23030303030303031,0.4779488588314983,1903,low_stickiness
614717,Thiruvarur,Tamilnadu,273.0,12,0.07810636133701862,21.465087933665682,22.75,0.9435203487325574,0.11153087716141588,0.7276291363366842,1.0,0.15041322314049588,0.47794241407962124,1904,low_stickiness
611104,Nagapattinam,Tamilnadu,273.0,12,0.07402346267871676,20.872448129270577,22.75,0.9174702474404649,0.10570075960214671,0.7351491528333876,1.0,0.15041322314049588,0.47786637200492454,1905,low_stickiness
793105,Ri Bhoi,Meghalaya,354.0,12,0.06508964417886054,26.864982276697535,29.5,0.9106773653117809,0.09294383946614743,0.7371100889961721,1.0,0.19504132231404958,0.47781469471671556,1906,low_stickiness
604303,Villupuram,Tamilnadu,582.0,12,0.04817814290027014,45.834683175715114,48.5,0.9450450139322704,0.06879529971303967,0.7271890034049451,1.0,0.32066115702479336,0.47774093660917877,1907,low_stickiness
755011,Jajapur,Odisha,675.0,12,0.03935979015085781,53.22700100854487,56.25,0.9462577957074643,0.05620325726700908,0.7268389034627568,1.0,0.371900826446281,0.47772305659025877,1908,low_stickiness
573130,Hassan,Karnataka,536.0,12,0.05390011195563962,42.632325194799684,44.666666666666664,0.9544550416746198,0.07696590473050027,0.7244725623798813,1.0,0.2953168044077135,0.4776598110469359,1909,low_stickiness
577135,Chikkamagaluru,Karnataka,384.0,12,0.05615716259974149,27.92848008753788,32.0,0.8727650027355588,0.0801888283672606,0.7480544453656703,1.0,0.2115702479338843,0.47764888974999375,1910,low_stickiness
144516,Nawanshahr,Punjab,403.0,12,0.0609454700910008,30.788009275552636,33.583333333333336,0.91676454418519,0.08702622452138946,0.735352871815588,1.0,0.22203856749311296,0.47762020810254346,1911,low_stickiness
327601,Banswara,Rajasthan,328.0,12,0.07466086053542886,26.24823226371058,27.333333333333332,0.9603011803796554,0.10661092288261455,0.7227849275023452,1.0,0.18071625344352618,0.47755147274810206,1912,low_stickiness
423501,Nashik,Maharashtra,297.0,12,0.07648632498730781,23.59940292002783,24.75,0.9535112290920336,0.10921756910271632,0.7247450176041917,1.0,0.16363636363636364,0.4774741692859804,1913,low_stickiness
301025,Alwar,Rajasthan,333.0,12,0.06817020851592516,25.57386805457335,27.75,0.9215808307954361,0.09734268786701582,0.733962529630128,1.0,0.1834710743801653,0.47747294147386127,1914,low_stickiness
360590,Devbhumi Dwarka,Haryana,527.0,12,0.05108145106635594,40.94443759165547,43.916666666666664,0.9323211595822878,0.07294103766434763,0.7308620637719911,1.0,0.2903581267217631,0.47747084686951274,1915,low_stickiness
443106,Buldhana,Maharashtra,464.0,12,0.06315117258769322,37.57981405279202,38.666666666666664,0.9718917427446212,0.09017582629520345,0.7194390203516092,1.0,0.2556473829201102,0.47746677491557515,1916,low_stickiness
212302,Prayagraj,Uttar Pradesh,554.0,12,0.05077656897608659,43.746861359277865,46.166666666666664,0.9475854446052968,0.07250568558320503,0.7264556442384804,1.0,0.3052341597796143,0.4774623834827876,1917,low_stickiness
794115,South West Garo Hills,Meghalaya,386.0,12,0.056526384336155,28.270875901578012,32.166666666666664,0.8788873337278139,0.08071605333875269,0.7462870806424471,1.0,0.21267217630853993,0.4774397631590892,1918,low_stickiness
577224,Davangere,Karnataka,316.0,12,0.07254420198800535,24.780246287327454,26.333333333333332,0.9410220109111692,0.1035884701603999,0.7283503443435368,1.0,0.17410468319559227,0.47735095968678026,1919,low_stickiness
821305,Rohtas,_Bihar,341.0,12,0.07388109473033067,27.453955943901725,28.416666666666668,0.9661216167941956,0.10549746729801979,0.7211047122369774,1.0,0.18787878787878787,0.47731827937817994,1920,low_stickiness
414603,Ahmadnagar,Maharashtra,371.0,12,0.07873945707834105,31.456920999803504,30.916666666666668,1.0174745336863666,0.11243489729688444,0.7062804020412936,1.0,0.20440771349862258,0.4772988508810041,1921,low_stickiness
227409,Amethi,Uttar Pradesh,367.0,12,0.07645245006347047,30.58953574295787,30.583333333333332,1.0002028035844537,0.10916919788295033,0.7112663210531487,1.0,0.2022038567493113,0.47726796114405584,1922,low_stickiness
414102,Ahmadnagar,Maharashtra,349.0,12,0.07548945469828446,28.589439669326516,29.083333333333332,0.9830179828994792,0.1077941022320578,0.7162271514773715,1.0,0.19228650137741046,0.47721443647377565,1923,low_stickiness
413113,Solapur,Maharashtra,299.0,12,0.07565727555948665,23.73512293218766,24.916666666666668,0.9525801845694044,0.10803373966408594,0.7250137870070755,1.0,0.16473829201101928,0.47719146116885897,1924,low_stickiness
755023,Jajapur,Odisha,650.0,12,0.04074255047123356,51.247764178872565,54.166666666666664,0.9461125694561089,0.058177750365849865,0.7268808266704135,1.0,0.3581267217630854,0.47714802032377257,1925,low_stickiness
627651,Tirunelveli,Tamilnadu,274.0,12,0.07092869631362457,20.68742847648535,22.833333333333332,0.9060187653935191,0.10128163161564316,0.7384549109545997,1.0,0.15096418732782368,0.4771455446654196,1926,low_stickiness
534123,West Godavari,_Andhrapradesh,277.0,12,0.07150730359718221,21.06033899983281,23.083333333333332,0.9123612563104466,0.10210784572628029,0.7366239915354893,1.0,0.15261707988980716,0.4770920437401396,1927,low_stickiness
332023,Sikar,Rajasthan,316.0,12,0.07301077263418163,24.966644414765337,26.333333333333332,0.9481004208138736,0.10425470313470625,0.7263069834121563,1.0,0.17410468319559227,0.47700444459708863,1928,low_stickiness
389310,Panchmahals,Haryana,280.0,12,0.08610936703274424,23.615608603145713,23.333333333333332,1.0120975115633877,0.12295865628072104,0.7078326146263638,1.0,0.15426997245179064,0.4769602441453766,1929,low_stickiness
272162,Sant Kabir Nagar,Uttar Pradesh,382.0,12,0.06903770734546114,30.709291852151296,31.833333333333332,0.9646897964026585,0.09858142058658488,0.7215180431812199,1.0,0.21046831955922865,0.4769348131449228,1930,low_stickiness
485331,Satna,Manipur,342.0,12,0.07157949241907538,27.251355262378485,28.5,0.9561879039431047,0.10221092673644608,0.7239723281312922,1.0,0.1884297520661157,0.47691904434057764,1931,low_stickiness
624306,Dindigul,Tamilnadu,311.0,12,0.07533475986907089,24.912422360717713,25.916666666666668,0.9612510235646705,0.10757320793229547,0.7225107313930671,1.0,0.17134986225895316,0.4769174888167336,1932,low_stickiness
181102,Jammu,Jammu And Kashmir,396.0,12,0.06161681939729416,30.531652726012364,33.0,0.9252015977579504,0.08798486829548009,0.7329173042398878,1.0,0.21818181818181817,0.47688732040834025,1933,low_stickiness
141115,Ludhiana,Punjab,242.0,12,0.0772094457650943,18.76085544344119,20.166666666666668,0.9302903525673317,0.11025013921940856,0.7314483072603696,1.0,0.13333333333333333,0.4768678811992076,1934,low_stickiness
534206,West Godavari,_Andhrapradesh,237.0,12,0.07303407609361987,17.766797429730854,19.75,0.8995846799863724,0.10428797898096963,0.7403122714255024,1.0,0.1305785123966942,0.476866724259708,1935,low_stickiness
855102,Katihar,_Bihar,333.0,12,0.06797048706453555,25.743931323712,27.75,0.9277092368905225,0.09705749843711368,0.7321934111757773,1.0,0.1834710743801653,0.4768281301655952,1936,low_stickiness
577112,Chickmagalur,Karnataka,484.0,12,0.04982633609369944,36.474981047620055,40.333333333333336,0.9043383730814889,0.07114881393963982,0.7389399984314471,1.0,0.26666666666666666,0.4768081917719567,1937,low_stickiness
515870,Ananthapuramu,_Andhrapradesh,735.0,12,0.022418131649821264,54.107846851534305,61.25,0.8833934179842335,0.032011654933407296,0.7449862861632296,1.0,0.4049586776859504,0.47679641559092684,1938,low_stickiness
734010,Darjeeling,Westbengal,242.0,12,0.06464252820704662,17.10838886911826,20.166666666666668,0.8483498612785915,0.09230538651973356,0.7551024896119118,1.0,0.13333333333333333,0.4767862348248003,1939,low_stickiness
332027,Sikar,Rajasthan,304.0,12,0.07444080536129478,24.129700044601144,25.333333333333332,0.9524881596553083,0.10629669820007964,0.7250403523115383,1.0,0.1674931129476584,0.47678009626825923,1940,low_stickiness
445202,Yavatmal,Maharashtra,304.0,12,0.07155579386947206,23.692474191889143,25.333333333333332,0.9352292444166768,0.10217708672675331,0.7300225719910107,1.0,0.1674931129476584,0.4766269175827704,1941,low_stickiness
444110,Akola,Maharashtra,424.0,12,0.06120666700588459,33.342120054024306,35.333333333333336,0.9436449071893671,0.08739919697241871,0.7275931794073998,1.0,0.23360881542699724,0.47659851415388715,1942,low_stickiness
517646,Tirupati,_Andhrapradesh,15.0,12,0.1300652576645402,1.4222261679238197,1.25,1.1377809343390557,0.18572485041210668,0.6715509356402611,1.0,0.008264462809917356,0.4765816671379127,1943,low_stickiness
321611,Karauli,Rajasthan,345.0,12,0.0714974977556574,27.654113618049667,28.75,0.9618822128017276,0.10209384361316369,0.7223285227551048,1.0,0.19008264462809918,0.4765443587346068,1944,low_stickiness
141008,Ludhiana,Punjab,258.0,12,0.06401375524802057,18.431692074448097,21.5,0.8572880034627022,0.09140753904028226,0.7525222702138861,1.0,0.14214876033057852,0.4765345727133366,1945,low_stickiness
413319,Solapur,Maharashtra,292.0,12,0.06803777126681472,22.034408354098176,24.333333333333332,0.9055236309903361,0.09715357596487,0.7385978439450811,1.0,0.16088154269972452,0.4765289378394448,1946,low_stickiness
413503,Osmanabad,Maharashtra,450.0,12,0.05359305543418971,34.15605895937591,37.5,0.910828238916691,0.07652744770101874,0.7370665355379679,1.0,0.24793388429752067,0.4765243281715499,1947,low_stickiness
723121,Bankura,Westbengal,505.0,12,0.03697846178782462,35.207071431572935,42.083333333333336,0.8366036775819311,0.05280287301415089,0.7584933207715207,1.0,0.27823691460055094,0.47649283689717165,1948,low_stickiness
445304,Yavatmal,Maharashtra,317.0,12,0.07471016498557302,25.52524003389349,26.416666666666668,0.9662551432388702,0.10668132647687253,0.721066166472589,1.0,0.1746556473829201,0.47645794527081775,1949,low_stickiness
249180,Tehri Garhwal,Uttarakhand,343.0,12,0.06902153330500911,27.020054280725144,28.583333333333332,0.9453080214830955,0.09855832509361888,0.7271130796648111,1.0,0.18898071625344354,0.47645532556223524,1950,low_stickiness
581358,Uttara Kannada,Karnataka,294.0,12,0.0727789125708012,23.00790378030203,24.5,0.9390981134817155,0.10392362182705271,0.728905725692931,1.0,0.16198347107438016,0.4764395135461384,1951,low_stickiness
361160,Jamnagar,Haryana,295.0,12,0.07594185846905803,23.635329231444775,24.583333333333332,0.9614371212791095,0.10844010581642392,0.7224570096103036,1.0,0.162534435261708,0.47636658873583143,1952,low_stickiness
391760,Vadodara,Haryana,306.0,12,0.07457155424335783,24.47076177437437,25.5,0.9596377166421322,0.10648339922231065,0.7229764529860736,1.0,0.16859504132231404,0.47634579971697777,1953,low_stickiness
515231,Sri Sathya Sai,_Andhrapradesh,1060.0,12,-0.004568028387618582,81.07048934368314,88.33333333333333,0.9177791246454695,-0.006522851714612927,0.7350599876646595,1.0,0.5840220385674931,0.47631105947030206,1954,low_stickiness
752109,Puri,Odisha,450.0,12,0.06113407253452455,36.12730017842211,37.5,0.9633946714245897,0.08729553672081745,0.7218919135585811,1.0,0.24793388429752067,0.4762791771856534,1955,low_stickiness
583103,Bellary,Karnataka,657.0,12,0.03809585308633142,51.64234520412312,54.75,0.9432391818104678,0.05439843616063088,0.727710302235762,1.0,0.36198347107438017,0.476270812242419,1956,low_stickiness
783390,Bongaigaon,_Assam,612.0,12,0.04635664662198601,49.442344751694925,51.0,0.9694577402293123,0.0661943197904607,0.7201416563553201,1.0,0.3371900826446281,0.47623923308724314,1957,low_stickiness
110080,South Delhi,Delhi,342.0,12,0.07158710343549506,27.51032863886184,28.5,0.9652746890828715,0.10222179478000676,0.7213491992080359,1.0,0.1884297520661157,0.476136452881025,1958,low_stickiness
641108,Coimbatore,Tamilnadu,302.0,12,0.07008275926191997,23.4048686983687,25.166666666666668,0.9299947827166369,0.10007368773264934,0.731533630926801,1.0,0.16639118457300275,0.4761286828284003,1959,low_stickiness
515751,Anantapur,_Andhrapradesh,793.0,12,0.019806303010508314,60.19582941357216,66.08333333333333,0.9109078851990744,0.028282131061709296,0.7370435436366809,1.0,0.4369146005509642,0.47611737557078443,1960,low_stickiness
261203,Sitapur,Uttar Pradesh,327.0,12,0.06853307469316083,25.50623809616349,27.25,0.9360087374738895,0.09786083750741038,0.7297975517278041,1.0,0.18016528925619835,0.47610012944692526,1961,low_stickiness
422202,Nashik,Maharashtra,303.0,12,0.07167929044303237,23.779766036007857,25.25,0.9417729123171429,0.1023534319173349,0.7281335777790998,1.0,0.1669421487603306,0.476075660976697,1962,low_stickiness
582211,Gadag,Karnataka,331.0,12,0.0740309717050599,26.898659423619584,27.583333333333332,0.9751779851463294,0.10571148201041593,0.718490363883985,1.0,0.18236914600550963,0.47606861656991284,1963,low_stickiness
743363,South 24 Parganas,Westbengal,244.0,12,0.06344275933972904,17.295997084629583,20.333333333333332,0.8506228074407992,0.09059219348561551,0.7544463465726097,1.0,0.13443526170798897,0.476014307536828,1964,low_stickiness
342022,Jodhpur,Rajasthan,334.0,12,0.07274730218992294,26.994387744436246,27.833333333333332,0.9698582423150748,0.10387848422946899,0.7200260413618071,1.0,0.1840220385674931,0.47596140995707903,1965,low_stickiness
741402,Nadia,Westbengal,241.0,12,0.0632850440365629,17.037169703772733,20.083333333333332,0.8483238026774805,0.09036698614266941,0.7551100120820948,1.0,0.1327823691460055,0.4759580349962968,1966,low_stickiness
473774,Shivpuri,Manipur,322.0,12,0.07309743312189039,25.890796305508516,26.833333333333332,0.9648743964785783,0.10437844875598401,0.7214647537294576,1.0,0.17741046831955923,0.4759318524531868,1967,low_stickiness
224204,Faizabad,Uttar Pradesh,585.0,12,0.044991911494715646,46.173831628669575,48.75,0.9471555205880938,0.06424556551191105,0.7265797526120119,1.0,0.32231404958677684,0.47590355694704567,1968,low_stickiness
744205,North And Middle Andaman,Andaman And Nicobar,279.0,12,0.06236273684610558,20.15902685241437,23.25,0.8670549183834138,0.08904999059706803,0.7497028047345735,1.0,0.1537190082644628,0.47590273848564557,1969,low_stickiness
614808,Nagapattinam,Tamilnadu,253.0,12,0.07171595919372052,19.23282389956075,21.083333333333332,0.9122288015601937,0.10240579254275203,0.7366622279283462,1.0,0.1393939393939394,0.4759003793349986,1970,low_stickiness
614702,Thiruvarur,Tamilnadu,256.0,12,0.08113937086022945,20.84720750139118,21.333333333333332,0.9772128516277115,0.11586182033649252,0.7179029485285895,1.0,0.14104683195592285,0.4758202958887661,1971,low_stickiness
413306,Solapur,Maharashtra,295.0,12,0.0677355374242453,22.480125902807142,24.583333333333332,0.9144457994362227,0.0967220054116831,0.7360222357680872,1.0,0.162534435261708,0.47574891642127026,1972,low_stickiness
144527,Hoshiarpur,Punjab,248.0,12,0.06939083653332206,18.50962075802907,20.666666666666668,0.8956268108723743,0.09908566643031952,0.7414548098246944,1.0,0.13663911845730028,0.4757346213652661,1973,low_stickiness
124109,Jhajjar,Gujrat,295.0,12,0.06938875176244053,22.753454616160973,24.583333333333332,0.9255642555726498,0.0990826895111401,0.7328126139464175,1.0,0.162534435261708,0.47573030351455214,1974,low_stickiness
496005,Raigarh,Chhattisgarh,49.0,12,0.1265408325015161,4.67990546395065,4.083333333333333,1.146099297294037,0.180692197204441,0.6691496310946234,1.0,0.02699724517906336,0.4757214927280698,1975,low_stickiness
314025,Dungarpur,Rajasthan,315.0,12,0.07444231222035953,25.516928427293838,26.25,0.9720734638969081,0.10629884989823038,0.719386561973514,1.0,0.17355371900826447,0.4756908804521728,1976,low_stickiness
587301,Bagalkot,Karnataka,588.0,12,0.04339366356548326,46.11645338409354,49.0,0.94115210987946,0.06196336992095832,0.7283127880063548,1.0,0.3239669421487603,0.4756758785851658,1977,low_stickiness
135103,Yamuna Nagar,Gujrat,313.0,12,0.06802751009627526,24.224174001616777,26.083333333333332,0.9287223259405794,0.09713892367110828,0.7319009575578956,1.0,0.17245179063360883,0.47567103579917286,1978,low_stickiness
754250,Jajapur,Odisha,597.0,12,0.037429791653002135,45.192768930840735,49.75,0.9083973654440349,0.05344734313016607,0.7377682682648699,1.0,0.32892561983471075,0.47560197971499846,1979,low_stickiness
627356,Tirunelveli,Tamilnadu,275.0,12,0.07359627770720263,21.59317372493334,22.916666666666668,0.9422475807243639,0.10509076684653022,0.7279965528127574,1.0,0.15151515151515152,0.47558678773395446,1980,low_stickiness
389370,Panchmahals,Haryana,299.0,12,0.07132973023133354,23.492584258687145,24.916666666666668,0.9428461909840994,0.10185428234277877,0.7278237489154584,1.0,0.16473829201101928,0.475562666812851,1981,low_stickiness
523274,Prakasam,_Andhrapradesh,298.0,12,0.06610232484563618,22.542216287479704,24.833333333333332,0.9077402531871022,0.09438988254274845,0.7379579602340838,1.0,0.16418732782369147,0.4755620738696937,1982,low_stickiness
624202,Dindigul,Tamilnadu,319.0,12,0.0728873302955669,25.68854832705646,26.583333333333332,0.966340375939428,0.10407843538815037,0.7210415619112835,1.0,0.17575757575757575,0.4755196003044028,1983,low_stickiness
465661,Rajgarh,Manipur,326.0,12,0.07146403223666613,26.121510931286757,27.166666666666668,0.9615280097406168,0.10204605699727393,0.7224307723714449,1.0,0.1796143250688705,0.47550908701723005,1984,low_stickiness
307026,Sirohi,Rajasthan,342.0,12,0.06631906763363843,26.73268343500823,28.5,0.9379888924564291,0.09469937735021998,0.7292259302217008,1.0,0.1884297520661157,0.4754905052132098,1985,low_stickiness
221508,Allahabad,Uttar Pradesh,618.0,12,0.042615843570956435,49.32913577556003,51.5,0.9578472966128162,0.06085269282912779,0.7234933027290176,1.0,0.34049586776859503,0.47543865472721586,1986,low_stickiness
752063,Nayagarh,Odisha,329.0,12,0.07542031369820393,27.160995875882328,27.416666666666668,0.9906746216127292,0.10769537331606689,0.7140168702662801,1.0,0.181267217630854,0.4754099321693962,1987,low_stickiness
127114,Bhiwani,Gujrat,267.0,12,0.0841526219649934,22.44640080482635,22.25,1.0088270024641057,0.1201645497565948,0.7087767292807927,1.0,0.14710743801652892,0.4754095824885286,1988,low_stickiness
625535,Madurai,Tamilnadu,304.0,12,0.07296628175605356,24.291163126960516,25.333333333333332,0.9588617023800204,0.10419117301272433,0.7232004690076361,1.0,0.1674931129476584,0.4753859212021464,1989,low_stickiness
517424,Chittoor,_Andhrapradesh,315.0,12,0.06360256850187018,23.737676228461638,26.25,0.9042924277509196,0.09082039072495593,0.7389532617059332,1.0,0.17355371900826447,0.47536950670258876,1990,low_stickiness
312402,Chittorgarh,Rajasthan,320.0,12,0.06800303925778149,24.973925796657795,26.666666666666668,0.9365222173746672,0.09710398088238574,0.7296493228483354,1.0,0.1763085399449036,0.4753672432019453,1991,low_stickiness
209801,Unnao,Uttar Pradesh,360.0,12,0.06327723542937648,27.94800366915156,30.0,0.9316001223050521,0.09035583595215992,0.731070209305045,1.0,0.19834710743801653,0.4752981079161791,1992,low_stickiness
431807,Nanded,Maharashtra,298.0,12,0.06849706200107446,23.032914524982537,24.833333333333332,0.9274999137576861,0.09780941369162147,0.7322538375593226,1.0,0.16418732782369147,0.47521864952681453,1993,low_stickiness
333504,Jhunjhunun,Rajasthan,363.0,12,0.07405308383456548,30.43360881418018,30.25,1.0060697128654605,0.10574305671390291,0.7095726902267985,1.0,0.2,0.47516902975360076,1994,low_stickiness
627754,Tirunelveli,Tamilnadu,515.0,12,0.04843301433792501,40.087310015046214,42.916666666666664,0.934073243069038,0.06915923978806612,0.7303562808356321,1.0,0.2837465564738292,0.475145235813299,1995,low_stickiness
313804,Udaipur,Rajasthan,352.0,12,0.0642738316984046,27.443606088696058,29.333333333333332,0.9355774802964566,0.09177891153983066,0.7299220449515444,1.0,0.19393939393939394,0.475082117495335,1996,low_stickiness
193223,Kupwara,Jammu And Kashmir,356.0,12,0.06338236656228849,27.658085562267267,29.666666666666668,0.9322950189528292,0.09050595647076988,0.7308696099217185,1.0,0.19614325068870522,0.475077590633694,1997,low_stickiness
628402,Thoothukkudi,Tamilnadu,244.0,12,0.07540405256718533,19.12320500588146,20.333333333333332,0.9404854920925309,0.10767215346335456,0.7285052239857199,1.0,0.13443526170798897,0.47506395475185675,1998,low_stickiness
497116,Surajpur,Chhattisgarh,637.0,12,0.03174592510675007,47.9174637614861,53.083333333333336,0.9026837757265826,0.045331146053251795,0.7394176395455749,1.0,0.3509641873278237,0.47505416901775555,1999,low_stickiness
606753,Tiruvannamalai,Tamilnadu,305.0,12,0.07507904631152822,24.850309430425185,25.416666666666668,0.9777170923445974,0.10720806536405138,0.7177573867717744,1.0,0.16804407713498623,0.47501484989065146,2000,low_stickiness
577217,Davanagere,Karnataka,430.0,12,0.057153698566035964,33.663666232934645,35.833333333333336,0.9394511506865482,0.08161181784649327,0.7288038126303089,1.0,0.2369146005509642,0.4749773309827864,2001,low_stickiness
486331,Mauganj,Manipur,648.0,12,0.04009892598471181,52.174532275640175,54.0,0.9661950421414848,0.05725869585715757,0.721083516164966,1.0,0.35702479338842974,0.4749310125311958,2002,low_stickiness
523305,Prakasam,_Andhrapradesh,299.0,12,0.06793421058893458,23.122041170251123,24.916666666666668,0.9279748964649279,0.09700569795537516,0.7321167218623794,1.0,0.16473829201101928,0.4749111249419658,2003,low_stickiness
642005,Coimbatore,Tamilnadu,288.0,12,0.06684065379088983,21.942072496793585,24.0,0.9142530206997327,0.09544416894769937,0.7360778861957904,1.0,0.15867768595041323,0.4748688020328582,2004,low_stickiness
642112,Tiruppur,Tamilnadu,300.0,12,0.06892053367687308,23.401631644745702,25.0,0.9360652657898281,0.09841410409898844,0.729781233408592,1.0,0.1652892561983471,0.4748289372820077,2005,low_stickiness
583134,Ballari,Karnataka,992.0,12,-0.004334878663535764,73.84668803225594,82.66666666666667,0.8933067100676121,-0.0061899288541470854,0.7421245652367826,1.0,0.5465564738292011,0.4748170454122961,2006,low_stickiness
737131,East,Sikkim,537.0,12,0.037007711957958496,39.24080668246907,44.75,0.8768895348037781,0.05284464038208748,0.7468637955157365,1.0,0.2958677685950413,0.47478377166706004,2007,low_stickiness
