pincode,district,state,avg_population,total_txn,months_active,monthly_std,monthly_mean,volatility_cv,txn_norm,population_norm,stability_norm,trust_gravity_score,trust_gravity_rank,trust_gravity_bucket
843325,Sheohar,_Bihar,49623.333333333336,624.0,12,49.63136838001475,52.0,0.9544493919233605,0.343801652892562,0.02304702955610859,0.7244741933225867,0.6036673055533366,1050,normal
400011,Mumbai City,Maharashtra,0.0,597.0,12,46.46430692673483,49.75,0.9339559181253232,0.32892561983471075,0.0,0.7303901496295504,0.6036530812959624,1051,normal
700008,South 24 Parganas,Westbengal,0.0,550.0,12,37.525344970453176,45.833333333333336,0.818734799355342,0.30303030303030304,0.0,0.7636516215986395,0.6036417039231603,1052,normal
570026,Mysore,Karnataka,69182.58333333333,613.0,12,46.523617332457825,51.083333333333336,0.9107396541427306,0.33774104683195594,0.032131115258640666,0.737092107759514,0.6035394857384819,1053,normal
586103,Bijapur,Karnataka,0.0,606.0,12,48.33688597183879,50.5,0.9571660588482929,0.3338842975206612,0.0,0.7236899591323825,0.6035394195806314,1054,normal
848207,Darbhanga,_Bihar,173002.5,673.0,12,53.98730209853783,56.083333333333336,0.9626264861552065,0.37079889807162536,0.08034917170915583,0.722113669544614,0.6035294541310152,1055,normal
400099,Mumbai( Sub Urban ),Maharashtra,0.0,587.0,12,44.55529421319359,48.916666666666664,0.9108407675610275,0.3234159779614325,0.0,0.7370629188298778,0.6035092116731018,1056,normal
389001,Panchmahals,Haryana,0.0,597.0,12,46.54250256974313,49.75,0.935527689844083,0.32892561983471075,0.0,0.7299364182170851,0.6034942753015996,1057,normal
522616,Guntur,_Andhrapradesh,11611.416666666666,597.0,12,46.01605451065174,49.75,0.9249458193095828,0.32892561983471075,0.005392799014676399,0.7329911411178968,0.6034848685139484,1058,normal
600096,Chennai,Tamilnadu,0.0,592.0,12,45.55582655745951,49.333333333333336,0.9234289167052603,0.3261707988980716,0.0,0.7334290331813668,0.6034770211176106,1059,normal
383345,Arvalli,Haryana,63862.583333333336,634.0,12,51.14299620286301,52.833333333333336,0.9680062372781641,0.3493112947658402,0.029660297822518597,0.7205606691651076,0.603454257287912,1060,normal
400022,Mumbai City,Maharashtra,0.0,592.0,12,45.63159458360428,49.333333333333336,0.9249647550730598,0.3261707988980716,0.0,0.7329856748338264,0.6033218456959715,1061,normal
713121,Bardhaman,Westbengal,0.0,551.0,12,37.85248480695298,45.916666666666664,0.8243735348156729,0.30358126721763085,0.0,0.762023858880684,0.6033199208561733,1062,normal
533001,East Godavari,_Andhrapradesh,0.0,591.0,12,45.44952244973638,49.25,0.9228329431418554,0.3256198347107438,0.0,0.7336010759299976,0.6032893021953338,1063,normal
590003,Belagavi,Karnataka,6621.916666666667,606.0,12,48.15599651133803,50.5,0.9535840893334264,0.3338842975206612,0.0030754787895765716,0.7247239846642011,0.6032862327588526,1064,normal
814102,Godda,Jharkhand,0.0,608.0,12,48.87708764819869,50.666666666666664,0.9646793614776058,0.3349862258953168,0.0,0.7215210554846141,0.6032761710725074,1065,normal
782428,Nagaon,_Assam,43551.583333333336,628.0,12,50.97117426605558,52.333333333333336,0.9739714827908709,0.34600550964187327,0.020227069825323966,0.7188386511138359,0.6032505932636207,1066,normal
389380,Panchmahals,Haryana,455208.0833333333,771.0,12,60.82183369930123,64.25,0.9466433260591631,0.42479338842975206,0.21141655439167478,0.7267276104365898,0.60322837756786,1067,normal
414001,Ahmed Nagar,Maharashtra,0.0,603.0,12,47.88456764117034,50.25,0.9529267192272705,0.3322314049586777,0.0,0.7249137510680743,0.603223945105231,1068,normal
140301,S.A.S Nagar(Mohali),Punjab,20604.583333333332,583.0,12,43.004140040303795,48.583333333333336,0.8851624022017933,0.3212121212121212,0.009569579654892909,0.7444756244061295,0.6031980071566213,1069,normal
825330,Chatra,Jharkhand,17502.25,609.0,12,48.30796094754042,50.75,0.9518810038924221,0.33553719008264465,0.008128733923189392,0.7252156230831095,0.6031914568316405,1070,normal
410208,Raigarh,Maharashtra,37804.166666666664,612.0,12,47.97158249706515,51.0,0.9406192646483362,0.3371900826446281,0.01755774326279415,0.7284666071751678,0.6031873010488326,1071,normal
560082,Bangalore,Karnataka,2662.8333333333335,602.0,12,47.57927993137222,50.166666666666664,0.9484241846785161,0.33168044077134984,0.0012367246296028313,0.7262135208349538,0.6031835857134207,1072,normal
322202,Sawai Madhopur,Rajasthan,75086.66666666667,617.0,12,47.24300493355091,51.416666666666664,0.9188266761792722,0.3399449035812672,0.03487320398877558,0.7347575855846441,0.6031657207684407,1073,normal
493992,Gariyaband,Chhattisgarh,51198.333333333336,610.0,12,46.97742849367968,50.833333333333336,0.9241461343018953,0.33608815426997246,0.023778521560223677,0.7332219902951245,0.6031116617127364,1074,normal
814111,Pakur,Jharkhand,109176.83333333333,635.0,12,49.351168970834706,52.916666666666664,0.932620515984278,0.349862258953168,0.050706019439961204,0.7307756470223548,0.6030682890987575,1075,normal
844112,Vaishali,_Bihar,57556.25,631.0,12,51.02131164939061,52.583333333333336,0.9702943578331019,0.34765840220385674,0.02673138835672953,0.7199001456559418,0.6030650542999693,1076,normal
506349,Warangal,_Andhrapradesh,8443.666666666666,695.0,12,67.9283825180252,57.916666666666664,1.1728641585846078,0.38292011019283745,0.003921571207669689,0.6614232811591565,0.6030278837509476,1077,normal
843102,Muzaffarpur,_Bihar,102111.08333333333,639.0,12,50.571506530132886,53.25,0.9496996531480354,0.35206611570247937,0.04742440697769061,0.7258453248028438,0.6029907343515729,1078,normal
572218,Tumakuru,Karnataka,53990.5,603.0,12,45.519476351038215,50.25,0.9058602258913078,0.3322314049586777,0.025075313681381356,0.7385006773667392,0.6029643065734873,1079,normal
586119,Bijapur,Karnataka,14857.75,599.0,12,46.52557133317965,49.916666666666664,0.9320648681104438,0.3300275482093664,0.006900524015327582,0.7309360487471213,0.6029599089526418,1080,normal
493195,Baloda Bazar,Chhattisgarh,40000.0,596.0,12,44.81341790404325,49.666666666666664,0.9022835819606023,0.32837465564738294,0.018577574707684764,0.7395331655348333,0.6028896880369771,1081,normal
591104,Belagavi,Karnataka,43727.083333333336,609.0,12,47.24236350026222,50.75,0.9308840098573837,0.33553719008264465,0.020308578934353932,0.7312769331622606,0.6028769463571105,1082,normal
225001,Barabanki,Uttar Pradesh,117290.83333333333,656.0,12,53.498229933901605,54.666666666666664,0.9786261573274684,0.36143250688705236,0.054474480469415054,0.7174949623154886,0.6028729688157115,1083,normal
794005,West Garo Hills,Meghalaya,104112.16666666667,622.0,12,47.03158191013457,51.833333333333336,0.9073617088771943,0.3426997245179063,0.04835378885572319,0.7380672365636967,0.602867651059207,1084,normal
591311,Belagavi,Karnataka,42611.333333333336,613.0,12,48.13137010182432,51.083333333333336,0.9422127915528414,0.33774104683195594,0.01979038070985145,0.7280065955815291,0.6028277033859452,1085,normal
520004,Krishna,_Andhrapradesh,0.0,580.0,12,43.5375143010617,48.333333333333336,0.9007761579530006,0.31955922865013775,0.0,0.7399683213631192,0.6027905653696537,1086,normal
605701,Viluppuram,Tamilnadu,60543.166666666664,615.0,12,47.72482677715123,51.25,0.9312161322370971,0.33884297520661155,0.028118630044745248,0.731181057689595,0.6027689830253844,1087,normal
493338,Sarangarh-Bilaigarh,Chhattisgarh,72856.41666666667,623.0,12,48.78050716001094,51.916666666666664,0.9395924332586377,0.3432506887052342,0.033837388088980236,0.7287630278647951,0.6027623920522376,1088,normal
591227,Belagavi,Karnataka,38146.416666666664,615.0,12,48.79292981570178,51.25,0.9520571671356446,0.33884297520661155,0.01771669763638678,0.7251647691351616,0.6027436685130044,1089,normal
328001,Dholpur,Rajasthan,84905.0,641.0,12,52.00604568585067,53.416666666666664,0.9735921189238815,0.353168044077135,0.03943322451389937,0.7189481640291995,0.6026708323421507,1090,normal
852131,Madhepura,_Bihar,0.0,600.0,12,47.55284142165142,50.0,0.9510568284330284,0.3305785123966942,0.0,0.7254535420447796,0.6026690702941853,1091,normal
221406,Bhadohi,Uttar Pradesh,59761.416666666664,608.0,12,46.400104493090275,50.666666666666664,0.9157915360478344,0.3349862258953168,0.027755554569051932,0.735633755070601,0.6026645050137925,1092,normal
591213,Belgaum,Karnataka,54591.666666666664,623.0,12,49.705420105646304,51.916666666666664,0.957407770895274,0.3432506887052342,0.0253545191479256,0.7236201828746871,0.6026589700939107,1093,normal
410221,Raigarh(MH),Maharashtra,46600.416666666664,608.0,12,47.01708264669407,50.666666666666664,0.9279687364479093,0.3349862258953168,0.021643068050855953,0.7321185001061215,0.6026566630798639,1094,normal
600041,Kancheepuram,Tamilnadu,70041.33333333333,623.0,12,48.98322223584378,51.916666666666664,0.9434970575122399,0.3432506887052342,0.032529952565646274,0.7276358599328443,0.6026293703807216,1095,normal
560034,Bangalore,Karnataka,0.0,588.0,12,45.18849411078001,49.0,0.9222141655261227,0.3239669421487603,0.0,0.7337797016415035,0.6026080195414684,1096,normal
450337,East Nimar,Manipur,57846.916666666664,607.0,12,46.317988520725514,50.583333333333336,0.9156768735563527,0.334435261707989,0.02686638539960537,0.7356668552807625,0.6026059900369409,1097,normal
572201,Tumkur,Karnataka,62469.666666666664,630.0,12,50.823223038292255,52.5,0.9680613912055668,0.34710743801652894,0.029013372486604114,0.7205447475976913,0.6025863342693092,1098,normal
755001,Jajapur,Odisha,19924.25,600.0,12,46.68462857787931,50.0,0.9336925715575862,0.3305785123966942,0.009253606071739704,0.7304661712354369,0.6025727692965673,1099,normal
247772,Shamli,Uttar Pradesh,82420.16666666667,631.0,12,50.08076809847602,52.583333333333336,0.9524076342023966,0.34765840220385674,0.03827917009174574,0.725063598007496,0.6025627062760099,1100,normal
586115,Vijayapura,Karnataka,46414.166666666664,621.0,12,49.74503172999472,51.75,0.9612566517873377,0.3421487603305785,0.021556566218623296,0.7225091066651312,0.6025338162378316,1101,normal
148020,Sangrur,Punjab,30719.5,588.0,12,43.85927910529725,49.0,0.8950873286795357,0.3239669421487603,0.014267345155818052,0.7416105449193235,0.6024953456575417,1102,normal
382421,Ahmedabad,Haryana,29717.166666666668,600.0,12,46.281745861624536,50.0,0.9256349172324907,0.3305785123966942,0.013801822096267985,0.7327922156822524,0.6024772416480472,1103,normal
485771,Satna,Manipur,35187.333333333336,623.0,12,50.746174658039415,51.916666666666664,0.9774544075384799,0.3432506887052342,0.01634238284410516,0.7178332173435362,0.602435959418772,1104,normal
585316,Kalaburagi,Karnataka,64549.083333333336,627.0,12,50.19077242246463,52.25,0.9605889458844906,0.34545454545454546,0.029979135448439238,0.7227018567565053,0.6024043682296345,1105,normal
799207,West Tripura,Tripura,27238.0,608.0,12,48.04795584211737,50.666666666666664,0.948314917936527,0.3349862258953168,0.01265039949719794,0.7262450634264042,0.6023994939526944,1106,normal
854325,Purnia,_Bihar,214246.25,677.0,12,53.36232639969774,56.416666666666664,0.945861029241319,0.37300275482093664,0.09950439288040767,0.726953440075774,0.6023840651198609,1107,normal
496445,Sarangarh-Bilaigarh,Chhattisgarh,116755.08333333333,636.0,12,49.55254327937715,53.0,0.9349536467807009,0.3504132231404959,0.054225657078174005,0.73010213017567,0.6023765645590728,1108,normal
600088,Chennai,Tamilnadu,0.0,588.0,12,45.30703336930451,49.0,0.9246333340674391,0.3239669421487603,0.0,0.7330813478372316,0.6023635957099732,1109,normal
533255,Dr. B. R. Ambedkar Konaseema,_Andhrapradesh,0.0,577.0,12,43.1918728326045,48.083333333333336,0.8982711854267834,0.3179063360881543,0.0,0.7406914446442812,0.6022998568651678,1110,normal
515435,Ananthapuramu,_Andhrapradesh,10477.75,578.0,12,42.962633517835926,48.166666666666664,0.8919577892976317,0.3184573002754821,0.004866279584836101,0.7425139651216145,0.6022124169995647,1111,normal
804454,Patna,_Bihar,63440.333333333336,620.0,12,48.908696630155724,51.666666666666664,0.9466199347772076,0.3415977961432507,0.0294641882995106,0.7267343629180567,0.6021831976258806,1112,normal
831006,East Singhbhum,Jharkhand,0.0,611.0,12,50.055348153697615,50.916666666666664,0.983083760792752,0.33663911845730027,0.0,0.7162081630351775,0.6021604603680972,1113,normal
491885,Khairagarh Chhuikhadan Gandai,Chhattisgarh,60670.666666666664,605.0,12,46.01868856203637,50.416666666666664,0.912767376437085,0.3333333333333333,0.028177846064125992,0.7365067547532702,0.6021417949508193,1114,normal
533003,East Godavari,_Andhrapradesh,0.0,578.0,12,43.475872793441596,48.166666666666664,0.9026132759884069,0.3184573002754821,0.0,0.7394379910669817,0.6021090819974106,1115,normal
586102,Vijayapura,Karnataka,0.0,585.0,12,44.855576323047366,48.75,0.9201143861137921,0.32231404958677684,0.0,0.7343858557459775,0.6020763718251417,1116,normal
560019,Bangalore,Karnataka,0.0,583.0,12,44.47360470157007,48.583333333333336,0.9154086731026428,0.3212121212121212,0.0,0.7357442780828356,0.602055951874447,1117,normal
591232,Belgaum,Karnataka,46110.083333333336,603.0,12,46.33891943653255,50.25,0.9221675509757721,0.3322314049586777,0.021415337947564252,0.7337931581031001,0.6020486699779771,1118,normal
713514,Barddhaman,Westbengal,0.0,550.0,12,38.26423284415245,45.833333333333336,0.8348559893269626,0.30303030303030304,0.0,0.7589978349137534,0.60201287858345,1119,normal
494552,Dakshin Bastar Dantewada,Chhattisgarh,81606.58333333333,615.0,12,47.11904652531231,51.25,0.9193960297621914,0.33884297520661155,0.03790130996284755,0.7345932273624629,0.6020067064272677,1120,normal
531030,Anakapalli,_Andhrapradesh,87979.83333333333,613.0,12,46.42581243883687,51.083333333333336,0.9088250395857136,0.33774104683195594,0.040861298162991354,0.7376448093744581,0.6019868947228422,1121,normal
249165,Tehri Garhwal,Uttarakhand,99539.0,643.0,12,52.08115753031004,53.583333333333336,0.9719656148735932,0.35426997245179065,0.04622983022070584,0.7194176953048355,0.6019717149158571,1122,normal
790102,West Kameng,_Arunachalpradesh,68657.66666666667,590.0,12,42.79514274335631,49.166666666666664,0.8704096829157215,0.325068870523416,0.03188732329388295,0.7487343676316758,0.6019605557478471,1123,normal
573201,Hassan,Karnataka,29993.0,604.0,12,47.35424207422437,50.333333333333336,0.9408127564415438,0.3327823691460055,0.013929929955189728,0.7284107509057205,0.6019098429416667,1124,normal
847105,Samstipur,_Bihar,154949.16666666666,652.0,12,51.28234382200942,54.333333333333336,0.9438468188099893,0.359228650137741,0.07196449299108744,0.7275348925431404,0.6018972063538651,1125,normal
815351,Jamtara,Jharkhand,244674.16666666666,691.0,12,55.11386285489231,57.583333333333336,0.9571148397376378,0.38071625344352616,0.11363631525726282,0.7237047448160447,0.6018917116837499,1126,normal
533437,East Godavari,_Andhrapradesh,82064.83333333333,613.0,12,46.757514385552525,51.083333333333336,0.9153183892767215,0.33774104683195594,0.038114139303092466,0.7357703407784351,0.601880262486214,1127,normal
400003,Mumbai,Maharashtra,0.0,581.0,12,44.18650212108863,48.416666666666664,0.9126299921739477,0.32011019283746556,0.0,0.7365464141739226,0.6018408317377324,1128,normal
520003,N. T. R,_Andhrapradesh,0.0,587.0,12,45.37011097294087,48.916666666666664,0.9274980096682972,0.3234159779614325,0.0,0.7322543872225833,0.6018262256105489,1129,normal
431122,Bid,Maharashtra,32926.583333333336,593.0,12,45.08266817411066,49.416666666666664,0.9122968264575513,0.32672176308539946,0.0152924015435952,0.7366425908319458,0.6017912198708918,1130,normal
531077,Alluri Sitharama Raju,_Andhrapradesh,70721.66666666667,620.0,12,48.767226948458166,51.666666666666664,0.943881811905642,0.3415977961432507,0.032845926148799484,0.727524790906543,0.601783499851993,1131,normal
380013,Ahmedabad,Haryana,0.0,585.0,12,45.005302717871736,48.75,0.9231856967768561,0.32231404958677684,0.0,0.7334992447269351,0.6017660579684769,1132,normal
400054,Mumbai,Maharashtra,0.0,588.0,12,45.59704934632184,49.0,0.9305520274759559,0.3239669421487603,0.0,0.7313727682209025,0.601765592844258,1133,normal
494670,Kanker,Chhattisgarh,91475.25,626.0,12,49.03956349600583,52.166666666666664,0.9400555302748722,0.34490358126721765,0.04248470726947852,0.7286293432713031,0.6017299402613083,1134,normal
847239,Darbhanga,_Bihar,139069.33333333334,642.0,12,50.05360762586086,53.5,0.9355814509506704,0.3537190082644628,0.06458927323869788,0.729920898722405,0.6017280136241103,1135,normal
741316,Barddhaman,Westbengal,10146.25,539.0,12,35.99610669183123,44.916666666666664,0.8013975515806582,0.296969696969697,0.004712317934446163,0.7686564539335,0.6017236589261994,1136,normal
522647,Guntur,_Andhrapradesh,36667.333333333336,589.0,12,44.16592337853685,49.083333333333336,0.8998150773216337,0.3245179063360882,0.017029753108289497,0.7402457614437354,0.6017131237348892,1137,normal
744107,South Andaman,Andaman And Nicobar,0.0,560.0,12,40.25223502170313,46.666666666666664,0.8625478933222099,0.3085399449035813,0.0,0.7510038708007388,0.6016943299868702,1138,normal
363642,Rajkot,Haryana,57145.416666666664,614.0,12,48.235847351290204,51.166666666666664,0.9427201436734243,0.33829201101928374,0.02654058118316935,0.727860135639833,0.6016743361959853,1139,normal
822128,Garhwa,Jharkhand,100122.58333333333,640.0,12,51.59692262376143,53.333333333333336,0.9674422991955267,0.3526170798898072,0.04650086929503483,0.7207234640670162,0.6016307245148619,1140,normal
483334,Jabalpur,Manipur,105298.08333333333,641.0,12,51.558366455068686,53.416666666666664,0.9652112284880253,0.353168044077135,0.048904575242525394,0.7213675187037947,0.6016233363325338,1141,normal
450114,East Nimar,Manipur,27157.083333333332,598.0,12,46.42458857375501,49.833333333333336,0.9315970951255186,0.32947658402203855,0.012612818611695518,0.7310710831765043,0.6016167781993547,1142,normal
572107,Tumkur,Karnataka,28486.333333333332,591.0,12,44.98711936866939,49.25,0.91344404809481,0.3256198347107438,0.013230174641200267,0.7363114164714001,0.6015918864565847,1143,normal
507301,West Godavari,_Andhrapradesh,43440.666666666664,629.0,12,52.04972855283918,52.416666666666664,0.9929995908331799,0.34655647382920113,0.02017555575879078,0.7133457094636377,0.6015863003836556,1144,normal
245304,Hapur,Uttar Pradesh,150919.58333333334,654.0,12,52.105661880452104,54.5,0.956067190467011,0.3603305785123967,0.07009299585569141,0.724007175110251,0.6015326724480281,1145,normal
600103,Thiruvallur,Tamilnadu,42658.666666666664,598.0,12,45.75991364687763,49.833333333333336,0.9182591367266413,0.32947658402203855,0.019812364173255544,0.7349214201125203,0.6015244870146483,1146,normal
221001,Chandauli,Uttar Pradesh,6576.0,601.0,12,48.031160971211435,50.083333333333336,0.9590248446830901,0.33112947658402203,0.003054153281943375,0.7231533738813395,0.6015011146648901,1147,normal
509350,Mahabub Nagar,_Andhrapradesh,29802.0,649.0,12,57.084400565117505,54.083333333333336,1.0554896868742836,0.3575757575757576,0.013841222035960533,0.6953063725781293,0.6014980769042441,1148,normal
518422,Kurnool,_Andhrapradesh,17874.666666666668,604.0,12,48.12735629808087,50.333333333333336,0.9561726416837258,0.3327823691460055,0.008301698884374065,0.7239767339660728,0.6014835832269532,1149,normal
570017,Mysore,Karnataka,0.0,584.0,12,44.95115193858841,48.666666666666664,0.9236538069572962,0.32176308539944903,0.0,0.7333641129575913,0.601470827964909,1150,normal
769003,Sundergarh,Odisha,5674.0,596.0,12,47.086638392982735,49.666666666666664,0.9480531220063638,0.32837465564738294,0.0026352289722850835,0.7263206374017804,0.6014537723374884,1151,normal
799201,Khowai,Tripura,60644.416666666664,615.0,12,48.4057190460346,51.25,0.9445018350445775,0.33884297520661155,0.028165654530724074,0.727345805643459,0.601417239912041,1152,normal
721102,Jhargram,Westbengal,0.0,551.0,12,38.71917151004451,45.916666666666664,0.8432487443203887,0.30358126721763085,0.0,0.7565750552364049,0.6014128395806755,1153,normal
322203,Karauli,Rajasthan,56715.25,599.0,12,45.37812515325245,49.916666666666664,0.9090776324524698,0.3300275482093664,0.026340794848500458,0.7375718920946495,0.6013943999576421,1154,normal
824235,Arwal,_Bihar,0.0,599.0,12,47.983819873963455,49.916666666666664,0.9612785283598689,0.3300275482093664,0.0,0.7225027914426112,0.6013883736991288,1155,normal
522403,Palnadu,_Andhrapradesh,0.0,592.0,12,46.587812166104584,49.333333333333336,0.9443475439075253,0.3261707988980716,0.0,0.7273903456582143,0.6013634804845072,1156,normal
273161,Gorakhpur,Uttar Pradesh,96696.16666666667,621.0,12,47.96044771949637,51.75,0.9267719366086256,0.3421487603305785,0.04490950650491843,0.7324639864608097,0.60134743610906,1157,normal
577006,Davangere,Karnataka,4783.75,587.0,12,45.38814088870939,48.916666666666664,0.9278665939770233,0.3234159779614325,0.0022217618251971745,0.7321479860976523,0.6013446328517835,1158,normal
585317,Kalaburagi,Karnataka,55497.916666666664,619.0,12,49.51667916118281,51.583333333333336,0.9599356218646101,0.3410468319559229,0.025775417324896584,0.7228904551558784,0.6013276502197434,1159,normal
573116,Hasan,Karnataka,93475.58333333333,619.0,12,47.74831426502422,51.583333333333336,0.9256539114382724,0.3410468319559229,0.04341374081798532,0.7327867325273418,0.6012636826011378,1160,normal
585306,Gulbarga,Karnataka,74461.91666666667,607.0,12,46.23548093152808,50.583333333333336,0.9140457515293854,0.334435261707989,0.03458304549380993,0.7361377196514378,0.6012274605478364,1161,normal
583121,Bellary,Karnataka,76908.66666666667,620.0,12,48.778410524875994,51.666666666666664,0.9440982682234064,0.3415977961432507,0.035719412516710625,0.7274623053498785,0.6011869326335781,1162,normal
577429,Shimoga,Karnataka,68799.16666666667,617.0,12,48.56010021955612,51.416666666666664,0.9444427919524692,0.3399449035812672,0.031953041464411386,0.7273628499160202,0.6011615957892951,1163,normal
485881,Satna,Manipur,102572.08333333333,628.0,12,49.218129204839165,52.333333333333336,0.9404738064618948,0.34600550964187327,0.04763851352619668,0.7285085973367166,0.6011527857014545,1164,normal
591344,Belagavi,Karnataka,45809.166666666664,598.0,12,45.80359917047674,49.833333333333336,0.9191357693072254,0.32947658402203855,0.021275580401169565,0.7346683580843298,0.6011432720591989,1165,normal
843104,Vaishali,_Bihar,102295.41666666667,637.0,12,51.115659108150076,53.083333333333336,0.9629323536857157,0.3509641873278237,0.04751001863446853,0.7220253731940761,0.6011407611885535,1166,normal
586202,Bijapur,Karnataka,57330.416666666664,624.0,12,50.5712818253062,52.0,0.9725246504866577,0.343801652892562,0.02662650246619239,0.7192563156239908,0.6011251537768112,1167,normal
274206,Deoria,Uttar Pradesh,29209.416666666668,600.0,12,46.979686132315834,50.0,0.9395937226463167,0.3305785123966942,0.013566003007322311,0.7287626556506333,0.6011140594547696,1168,normal
713123,Barddhaman,Westbengal,0.0,530.0,12,35.117551512632886,44.166666666666664,0.7951143738709333,0.29201101928374656,0.0,0.770470251104538,0.6010695465642744,1169,normal
756043,Baleswar,Odisha,48770.916666666664,602.0,12,46.508715377449484,50.166666666666664,0.9270840274574649,0.33168044077134984,0.0226511336984317,0.7323738935930152,0.6010568343649764,1170,normal
586209,Bijapur,Karnataka,57716.166666666664,610.0,12,47.71855620259907,50.833333333333336,0.938725695788834,0.33608815426997246,0.026805659952279626,0.729013233420549,0.6010331691282239,1171,normal
585312,Kalaburagi,Karnataka,56606.083333333336,616.0,12,49.01267615874922,51.333333333333336,0.9547923927029068,0.3393939393939394,0.026290093550860736,0.7243751775263849,0.6010005661513353,1172,normal
388270,Panchmahals,Haryana,48668.083333333336,608.0,12,47.75378772855869,50.666666666666664,0.9425089683268163,0.3349862258953168,0.022603373850120692,0.7279210967114381,0.6009955107318717,1173,normal
841407,Gopalganj,_Bihar,0.0,591.0,12,46.5717920868611,49.25,0.9456201438956569,0.3256198347107438,0.0,0.727022977685355,0.600986967809709,1174,normal
811102,Sheikhpura,_Bihar,60108.083333333336,613.0,12,48.242678829083076,51.083333333333336,0.944391755218592,0.33774104683195594,0.027916560216518536,0.7273775829520415,0.600982313064291,1175,normal
522413,Palnadu,_Andhrapradesh,62317.166666666664,604.0,12,46.32166846840656,50.333333333333336,0.9202980490411898,0.3327823691460055,0.028942545483031067,0.734332836825691,0.6009800499080882,1176,normal
212303,Prayagraj,Uttar Pradesh,5106.0,585.0,12,45.15654588610201,48.75,0.926288120740554,0.32231404958677684,0.00237142741143596,0.7326036520716444,0.600978315056838,1177,normal
756029,Baleswar,Odisha,227370.25,677.0,12,53.46784646926231,56.416666666666664,0.9477313997505875,0.37300275482093664,0.10559969514199904,0.7264135106172688,0.6009760293570657,1178,normal
605006,Pondicherry,Pondicherry,0.0,564.0,12,41.33675450162087,47.0,0.8795054149281035,0.31074380165289256,0.0,0.7461086559687631,0.6009727403328687,1179,normal
361335,Jamnagar,Haryana,36043.916666666664,602.0,12,47.14355896106223,50.166666666666664,0.9397387168318053,0.33168044077134984,0.016740213865814098,0.7287207994346219,0.6009604353760623,1180,normal
605108,Pondicherry,Pondicherry,35167.583333333336,609.0,12,48.60625661186204,50.75,0.957758750972651,0.33553719008264465,0.01633321016659324,0.7235188636536102,0.600956695782635,1181,normal
497116,Surajpur,Chhattisgarh,170297.33333333334,637.0,12,47.9174637614861,53.083333333333336,0.9026837757265826,0.3509641873278237,0.07909278581298737,0.7394176395455749,0.6009115009758744,1182,normal
487551,Narsimhapur,Manipur,25517.333333333332,609.0,12,49.08827854904968,50.75,0.9672567201783189,0.33553719008264465,0.011851254158522366,0.7207770361147866,0.600893447345661,1183,normal
182203,Doda,Jammu And Kashmir,41088.833333333336,623.0,12,51.27901986961021,51.916666666666664,0.9877178787083829,0.3432506887052342,0.0190832717725402,0.7148704084221545,0.6008507985106014,1184,normal
476335,Sheopur,Manipur,88425.41666666667,608.0,12,45.97496024682316,50.666666666666664,0.9074005311872992,0.3349862258953168,0.041068244604578835,0.7380560295281018,0.6008497630668125,1185,normal
783135,South Salmara Mankachar,_Assam,134334.91666666666,640.0,12,50.3358417998246,53.333333333333336,0.9437970337467112,0.3526170798898072,0.06239042375564017,0.727549264252983,0.6008418436878292,1186,normal
572132,Tumakuru,Karnataka,77266.25,620.0,12,48.94028519687554,51.666666666666664,0.9472313263911396,0.3415977961432507,0.0358854882939412,0.7265578693616147,0.6008371648822397,1187,normal
813212,Munger,_Bihar,130746.25,637.0,12,49.90255656291721,53.083333333333336,0.9400795584850966,0.3509641873278237,0.060723705678115726,0.7286224069244825,0.6008069855854665,1188,normal
211004,Allahabad,Uttar Pradesh,0.0,590.0,12,46.461779665623766,49.166666666666664,0.9449853491313309,0.325068870523416,0.0,0.7272062271493869,0.6008031712378226,1189,normal
585318,Gulbarga,Karnataka,86678.41666666667,631.0,12,50.79452070187623,52.583333333333336,0.9659813762638902,0.34765840220385674,0.0402568690292207,0.721145196190939,0.60079572585272,1190,normal
531001,Anakapalli,_Andhrapradesh,0.0,574.0,12,43.335547728968386,47.833333333333336,0.905969638933137,0.3162534435261708,0.0,0.7384690925421626,0.6007782319765338,1191,normal
245208,Ghaziabad,Uttar Pradesh,38981.083333333336,601.0,12,46.9031077344723,50.083333333333336,0.9365013191575168,0.33112947658402203,0.018104349695287136,0.7296553556439841,0.6007667689991469,1192,normal
586118,Vijayapura,Karnataka,39134.666666666664,600.0,12,46.70604399276978,50.0,0.9341208798553956,0.3305785123966942,0.018175679841508516,0.7303425292799187,0.6007450798581823,1193,normal
586127,Bijapur,Karnataka,34030.25,598.0,12,46.547792318185934,49.833333333333336,0.9340694110672763,0.32947658402203855,0.015804987792404735,0.7303573870392565,0.6007285507151762,1194,normal
743711,Nadia,Westbengal,9927.083333333334,554.0,12,39.175208610765175,46.166666666666664,0.8485604753234335,0.3052341597796143,0.004610528306360308,0.7550416905741695,0.6006978579405137,1195,normal
532460,Srikakulam,_Andhrapradesh,65546.91666666667,593.0,12,44.14533504302131,49.416666666666664,0.8933288710223537,0.32672176308539946,0.030442568530834692,0.7421181679201898,0.6006776384543293,1196,normal
811103,Sheikhpura,_Bihar,59855.75,605.0,12,46.79444087677186,50.416666666666664,0.928154199208698,0.3333333333333333,0.027799366682737556,0.7320649616186884,0.6006628632299935,1197,normal
