pincode,district,state,population,urban_flag,total_activity,activity_per_100k,district_activity_per_100k,is_service_desert,desert_severity_score,relative_gap_pct,priority_score,priority_rank
263159,Nainital,Uttarakhand,769862.0,rural,308.0,40.007170116202644,41.77944249999743,False,0.0,-4.2419723140032195,0.0,0
263160,Udham Singh Nagar,Uttarakhand,571967.0,rural,349.0,61.01750625473148,35.5258955442207,False,0.0,71.75501228049328,0.0,0
263601,Almora,Uttarakhand,1281092.0,rural,348.0,27.164325434863382,62.74344645594043,True,35.57912102107704,-56.705716741367304,500.357154967603,998
263619,Bageshwar,Uttarakhand,219704.0,rural,270.0,122.89261916032481,78.6140174877558,False,0.0,56.32405401424172,0.0,0
263620,Bageshwar,Uttarakhand,37575.0,rural,71.0,188.95542248835665,78.6140174877558,False,0.0,140.35843546322587,0.0,0
263621,Almora,Uttarakhand,215260.0,rural,257.0,119.39050450617857,62.74344645594043,False,0.0,90.28362522294137,0.0,0
263622,Almora,Uttarakhand,666260.0,rural,319.0,47.87920631585267,62.74344645594043,False,0.0,-23.69050630734111,0.0,0
263623,Almora,Uttarakhand,541073.0,rural,309.0,57.1087450307075,62.74344645594043,False,0.0,-8.98054178325973,0.0,0
263624,Almora,Uttarakhand,511785.0,rural,333.0,65.06638529851402,62.74344645594043,False,0.0,3.7022812321997667,0.0,0
263625,Almora,Uttarakhand,384284.0,rural,322.0,83.79219535551832,62.74344645594043,False,0.0,33.547326595071084,0.0,0
263626,Almora,Uttarakhand,473628.0,rural,280.0,59.11812646211795,62.74344645594043,False,0.0,-5.778005829450641,0.0,0
263628,Almora,Uttarakhand,474560.0,rural,467.0,98.4069453809845,62.74344645594043,False,0.0,56.84019756563359,0.0,0
263629,Almora,Uttarakhand,159197.0,rural,230.0,144.47508432947856,62.74344645594043,False,0.0,130.2632266637306,0.0,0
263630,Bageshwar,Uttarakhand,181362.0,rural,221.0,121.85573604172869,78.6140174877558,False,0.0,55.00509951766276,0.0,0
263631,Bageshwar,Uttarakhand,306205.0,rural,279.0,91.11542920592413,78.6140174877558,False,0.0,15.902267963999464,0.0,0
263632,Bageshwar,Uttarakhand,341532.0,rural,271.0,79.3483480318096,78.6140174877558,False,0.0,0.9340961924101859,0.0,0
263633,Bageshwar,Uttarakhand,344549.0,rural,267.0,77.49260627661087,78.6140174877558,False,0.0,-1.4264774234691564,0.0,0
263634,Bageshwar,Uttarakhand,510992.0,rural,304.0,59.49212512133263,78.6140174877558,False,0.0,-24.323769446589377,0.0,0
263635,Bageshwar,Uttarakhand,700003.0,rural,329.0,46.99979857229184,78.6140174877558,False,0.0,-40.21448073225351,0.0,0
263636,Almora,Uttarakhand,111880.0,rural,266.0,237.75473721844833,62.74344645594043,False,0.0,278.9315867202225,0.0,0
263637,Almora,Uttarakhand,362281.0,rural,279.0,77.01204313778531,62.74344645594043,False,0.0,22.74117455735325,0.0,0
263638,Almora,Uttarakhand,296870.0,rural,233.0,78.48553238791389,62.74344645594043,False,0.0,25.08960986551454,0.0,0
263639,Bageshwar,Uttarakhand,278704.0,rural,386.0,138.49819162982948,78.6140174877558,False,0.0,76.17493171799887,0.0,0
263640,Bageshwar,Uttarakhand,343906.0,rural,253.0,73.56661413293168,78.6140174877558,False,0.0,-6.420487740128869,0.0,0
263641,Bageshwar,Uttarakhand,614048.0,rural,327.0,53.25316587628328,78.6140174877558,False,0.0,-32.259961291791875,0.0,0
263642,Almora,Uttarakhand,964227.0,rural,337.0,34.950276231634255,62.74344645594043,False,0.0,-44.296531023081485,0.0,0
263643,Almora,Uttarakhand,118673.0,rural,218.0,183.698061058539,62.74344645594043,False,0.0,192.77649130660214,0.0,0
263645,Almora,Uttarakhand,1157297.0,rural,331.0,28.60112831883259,62.74344645594043,True,34.142318137107836,-54.41575186833765,476.68133890757093,1037
263646,Almora,Uttarakhand,488342.0,rural,294.0,60.20370969525455,62.74344645594043,False,0.0,-4.047812009289807,0.0,0
263651,Almora,Uttarakhand,25881.0,rural,99.0,382.519995363394,62.74344645594043,False,0.0,509.65729007571554,0.0,0
263652,Almora,Uttarakhand,296849.0,rural,282.0,94.99779349096679,62.74344645594043,False,0.0,51.406718720298436,0.0,0
263653,Almora,Uttarakhand,683035.0,rural,318.0,46.55691143206424,62.74344645594043,False,0.0,-25.797969251247082,0.0,0
263655,Almora,Uttarakhand,184528.0,rural,246.0,133.31310153472643,62.74344645594043,False,0.0,112.47334831748728,0.0,0
263656,Almora,Uttarakhand,804349.0,rural,298.0,37.04859457772683,62.74344645594043,False,0.0,-40.952248130419456,0.0,0
263658,Almora,Uttarakhand,236718.0,rural,260.0,109.83533149147932,62.74344645594043,False,0.0,75.05466737248433,0.0,0
263659,Almora,Uttarakhand,454178.0,rural,273.0,60.10859178559948,62.74344645594043,False,0.0,-4.199410168185759,0.0,0
263660,Almora,Uttarakhand,39256.0,rural,202.0,514.5710209904219,62.74344645594043,False,0.0,720.1191519687444,0.0,0
263661,Almora,Uttarakhand,321422.0,rural,296.0,92.0907716335534,62.74344645594043,False,0.0,46.77353067976779,0.0,0
263663,Almora,Uttarakhand,266313.0,rural,266.0,99.88246912467659,62.74344645594043,False,0.0,59.19187543326273,0.0,0
263664,Almora,Uttarakhand,193156.0,rural,227.0,117.52158876762824,62.74344645594043,False,0.0,87.30496235993986,0.0,0
263665,Almora,Uttarakhand,125097.0,rural,203.0,162.27407531755358,62.74344645594043,False,0.0,158.63111525361512,0.0,0
263667,Almora,Uttarakhand,722699.0,rural,293.0,40.542466504035566,62.74344645594043,False,0.0,-35.383743173073526,0.0,0
263676,Almora,Uttarakhand,377821.0,rural,295.0,78.07930210337699,62.74344645594043,False,0.0,24.442163307375335,0.0,0
263678,Almora,Uttarakhand,86052.0,rural,252.0,292.8461860270534,62.74344645594043,False,0.0,366.7358944534474,0.0,0
263679,Bageshwar,Uttarakhand,263175.0,rural,278.0,105.6331338463,78.6140174877558,False,0.0,34.36933669336062,0.0,0
263680,Almora,Uttarakhand,340571.0,rural,241.0,70.7635118668354,62.74344645594043,False,0.0,12.782315706114113,0.0,0
263686,Almora,Uttarakhand,0.0,unknown,1.0,inf,62.74344645594043,False,0.0,inf,0.0,0
271001,Gonda,Uttar Pradesh,7103760.0,rural,326.0,4.589119001768078,22.406851632688113,True,17.817732630920034,-79.51912621640575,281.0949539551316,1450
271002,Gonda,Uttar Pradesh,3188027.0,rural,326.0,10.225760321352361,22.406851632688113,True,12.181091311335752,-54.36324348917201,182.41078387221822,1680
271003,Gonda,Uttar Pradesh,4457430.0,rural,285.0,6.393818859746536,22.406851632688113,True,16.01303277294158,-71.46489402188504,245.16086322253037,1544
271122,Gonda,Uttar Pradesh,1140809.0,rural,325.0,28.48855505172207,22.406851632688113,False,0.0,27.142159544456916,0.0,0
271123,Gonda,Uttar Pradesh,1171332.0,rural,326.0,27.831562699559136,22.406851632688113,False,0.0,24.21005483410803,0.0,0
271124,Gonda,Uttar Pradesh,1520843.0,rural,324.0,21.3039741774792,22.406851632688113,False,0.0,-4.9220545272856855,0.0,0
271125,Gonda,Uttar Pradesh,1482142.0,rural,319.0,21.522904013245693,22.406851632688113,False,0.0,-3.944988050676776,0.0,0
271126,Gonda,Uttar Pradesh,1109521.0,rural,313.0,28.21037186317339,22.406851632688113,False,0.0,25.90065005839036,0.0,0
271129,Gonda,Uttar Pradesh,274999.0,rural,298.0,108.36403041465606,22.406851632688113,False,0.0,383.6200649294691,0.0,0
271201,Balrampur,Uttar Pradesh,6840070.0,rural,506.0,7.39758511243306,25.722804879071646,True,18.325219766638586,-71.2411412860663,288.4079651267462,1422
271202,Gonda,Uttar Pradesh,0.0,unknown,324.0,inf,22.406851632688113,False,0.0,inf,0.0,0
271203,Balrampur,Uttar Pradesh,343153.0,rural,307.0,89.46446628763263,25.722804879071646,False,0.0,247.80214175018642,0.0,0
271204,Gonda,Uttar Pradesh,0.0,unknown,327.0,inf,22.406851632688113,False,0.0,inf,0.0,0
271205,Balrampur,Uttar Pradesh,3424797.0,rural,330.0,9.635607599516117,25.722804879071646,True,16.08719727955553,-62.54060299871982,242.05686729002568,1552
271206,Balrampur,Uttar Pradesh,1233712.0,rural,325.0,26.343263257551193,25.722804879071646,False,0.0,2.41209456510071,0.0,0
271207,Balrampur,Uttar Pradesh,1030933.0,rural,318.0,30.845845462314237,25.722804879071646,False,0.0,19.916337301966447,0.0,0
271208,Balrampur,Uttar Pradesh,3073294.0,rural,341.0,11.095586689721191,25.722804879071646,True,14.627218189350454,-56.864786939511866,218.50520058691058,1605
271209,Gonda,Uttar Pradesh,0.0,unknown,340.0,inf,22.406851632688113,False,0.0,inf,0.0,0
271210,Balrampur,Uttar Pradesh,445094.0,rural,313.0,70.32222406952239,25.722804879071646,False,0.0,173.38474322735044,0.0,0
271215,Balrampur,Uttar Pradesh,0.0,unknown,335.0,inf,25.722804879071646,False,0.0,inf,0.0,0
271301,Gonda,Uttar Pradesh,195560.0,rural,324.0,165.67805277152792,22.406851632688113,False,0.0,639.4079966586175,0.0,0
271302,Gonda,Uttar Pradesh,4043585.0,rural,334.0,8.259997007605874,22.406851632688113,True,14.14685462508224,-63.136289100268684,215.2110416278355,1614
271303,Gonda,Uttar Pradesh,1499657.0,rural,327.0,21.804986073482137,22.406851632688113,False,0.0,-2.686078209791632,0.0,0
271304,Gonda,Uttar Pradesh,0.0,unknown,112.0,inf,22.406851632688113,False,0.0,inf,0.0,0
271305,Gonda,Uttar Pradesh,2344547.0,rural,507.0,21.62464646688678,22.406851632688113,False,0.0,-3.4909195572135494,0.0,0
271306,Gonda,Uttar Pradesh,4023142.0,rural,487.0,12.104966715069963,22.406851632688113,False,0.0,-45.9764945405775,0.0,0
271307,Gonda,Uttar Pradesh,19191.0,rural,507.0,2641.8633734563077,22.406851632688113,False,0.0,11690.426503303303,0.0,0
271308,Gonda,Uttar Pradesh,0.0,unknown,96.0,inf,22.406851632688113,False,0.0,inf,0.0,0
271309,Gonda,Uttar Pradesh,585849.0,rural,309.0,52.74396644869241,22.406851632688113,False,0.0,135.39213501885808,0.0,0
271310,Gonda,Uttar Pradesh,243697.0,rural,289.0,118.58988826288382,22.406851632688113,False,0.0,429.2572566949995,0.0,0
271311,Gonda,Uttar Pradesh,316779.0,rural,331.0,104.48924960303555,22.406851632688113,False,0.0,366.3272257785738,0.0,0
271312,Gonda,Uttar Pradesh,598736.0,rural,337.0,56.28524090751183,22.406851632688113,False,0.0,151.1965617936275,0.0,0
271313,Gonda,Uttar Pradesh,1752220.0,rural,319.0,18.205476481263766,22.406851632688113,False,0.0,-18.75040376174578,0.0,0
271319,Gonda,Uttar Pradesh,1139018.0,rural,295.0,25.89950290513407,22.406851632688113,False,0.0,15.587425354085543,0.0,0
271401,Gonda,Uttar Pradesh,1426958.0,rural,331.0,23.19619778577926,22.406851632688113,False,0.0,3.5227892165787895,0.0,0
271402,Gonda,Uttar Pradesh,0.0,unknown,329.0,inf,22.406851632688113,False,0.0,inf,0.0,0
271403,Balrampur,Uttar Pradesh,3336060.0,rural,319.0,9.562178138282885,25.722804879071646,True,16.16062674078876,-62.826067440013986,242.73748329057278,1548
271502,Gonda,Uttar Pradesh,3331917.0,rural,338.0,10.144310317453886,22.406851632688113,True,12.262541315234227,-54.72674839041236,184.17182748282423,1675
271503,Gonda,Uttar Pradesh,1834167.0,rural,322.0,17.555653329276996,22.406851632688113,False,0.0,-21.6505129008574,0.0,0
271504,Gonda,Uttar Pradesh,2283717.0,rural,331.0,14.49391496406954,22.406851632688113,False,0.0,-35.31480815928119,0.0,0
271601,Gonda,Uttar Pradesh,0.0,unknown,328.0,inf,22.406851632688113,False,0.0,inf,0.0,0
271602,Gonda,Uttar Pradesh,970864.0,rural,324.0,33.37233639315084,22.406851632688113,False,0.0,48.93808795728262,0.0,0
271603,Gonda,Uttar Pradesh,1243417.0,rural,337.0,27.102733837481715,22.406851632688113,False,0.0,20.95734948297261,0.0,0
271604,Balrampur,Uttar Pradesh,601009.0,rural,338.0,56.23875848780967,25.722804879071646,False,0.0,118.63384942738548,0.0,0
271607,Balrampur,Uttar Pradesh,533666.0,rural,329.0,61.649046407303445,25.722804879071646,False,0.0,139.6668897390027,0.0,0
271609,Balrampur,Uttar Pradesh,1852064.0,rural,325.0,17.547989702299706,25.722804879071646,False,0.0,-31.780419029742195,0.0,0
271801,Bahraich,Uttar Pradesh,152511.0,rural,666.0,436.689812538112,18.903379690087423,False,0.0,2210.1150148674415,0.0,0
271802,Shrawasti,Uttar Pradesh,2605746.0,rural,556.0,21.337459598901813,21.592360573685678,False,0.0,-1.180514626522631,0.0,0
271803,Shrawasti,Uttar Pradesh,4142992.0,rural,592.0,14.28919003464163,21.592360573685678,False,0.0,-33.822937117604106,0.0,0
271804,Shrawasti,Uttar Pradesh,452292.0,rural,101.0,22.330706711593397,21.592360573685678,False,0.0,3.4194785483877643,0.0,0
271805,Shrawasti,Uttar Pradesh,0.0,unknown,21.0,inf,21.592360573685678,False,0.0,inf,0.0,0
271821,Shrawasti,Uttar Pradesh,2484831.0,rural,639.0,25.7160346116094,21.592360573685678,False,0.0,19.09783797770211,0.0,0
271824,Bahraich,Uttar Pradesh,1174277.0,rural,329.0,28.01723954399175,18.903379690087423,False,0.0,48.212859305172096,0.0,0
271825,Bahraich,Uttar Pradesh,1871329.0,rural,338.0,18.062029712573256,18.903379690087423,False,0.0,-4.450791293978795,0.0,0
271830,Bahraich,Uttar Pradesh,2474921.0,rural,337.0,13.616596246910506,18.903379690087423,False,0.0,-27.967398051837293,0.0,0
271831,Shrawasti,Uttar Pradesh,3746993.0,rural,366.0,9.767832499286762,21.592360573685678,True,11.824528074398916,-54.762553793258306,178.98154914943947,1684
271835,Shrawasti,Uttar Pradesh,2488078.0,rural,606.0,24.356149606242248,21.592360573685678,False,0.0,12.799846608363714,0.0,0
271840,Shrawasti,Uttar Pradesh,2064933.0,rural,350.0,16.94970248429368,21.592360573685678,False,0.0,-21.501392001808004,0.0,0
271841,Bahraich,Uttar Pradesh,810800.0,rural,321.0,39.59052787370498,18.903379690087423,False,0.0,109.4362411525041,0.0,0
271845,Bahraich,Uttar Pradesh,1413532.0,rural,600.0,42.4468636012485,18.903379690087423,False,0.0,124.54642660278807,0.0,0
271851,Bahraich,Uttar Pradesh,2065755.0,rural,329.0,15.926380427495031,18.903379690087423,False,0.0,-15.748502709033952,0.0,0
271855,Bahraich,Uttar Pradesh,4240999.0,rural,591.0,13.93539588196083,18.903379690087423,False,0.0,-26.280929069692817,0.0,0
271861,Balrampur,Uttar Pradesh,876141.0,rural,319.0,36.40966465443348,25.722804879071646,False,0.0,41.546245930811295,0.0,0
271865,Bahraich,Uttar Pradesh,4493237.0,rural,622.0,13.843026753318377,18.903379690087423,False,0.0,-26.769567239992544,0.0,0
271870,Shrawasti,Uttar Pradesh,1478598.0,rural,606.0,40.984770708468425,21.592360573685678,False,0.0,89.81144080381846,0.0,0
271871,Shrawasti,Uttar Pradesh,2685925.0,rural,635.0,23.641762148980334,21.592360573685678,False,0.0,9.491327121464591,0.0,0
271872,Shrawasti,Uttar Pradesh,1469751.0,rural,538.0,36.60483986743333,21.592360573685678,False,0.0,69.5268089957851,0.0,0
271875,Shrawasti,Uttar Pradesh,2426110.0,rural,614.0,25.308003346921616,21.592360573685678,False,0.0,17.20813600048965,0.0,0
271881,Bahraich,Uttar Pradesh,2228670.0,rural,337.0,15.121126052757923,18.903379690087423,False,0.0,-20.008346122957278,0.0,0
271882,Bahraich,Uttar Pradesh,1558830.0,rural,325.0,20.848970060878994,18.903379690087423,False,0.0,10.292288483269486,0.0,0
271901,Bahraich,Uttar Pradesh,814454.0,rural,324.0,39.781252225417276,18.903379690087423,False,0.0,110.44518428774839,0.0,0
271902,Bahraich,Uttar Pradesh,3705539.0,rural,335.0,9.04052015104955,18.903379690087423,True,9.862859539037872,-52.17511207379372,149.1790995120059,1716
271903,Bahraich,Uttar Pradesh,3649082.0,rural,323.0,8.851541291755023,18.903379690087423,True,10.0518383983324,-53.17482145059698,151.88314210814556,1715
271904,Bahraich,Uttar Pradesh,1626006.0,rural,325.0,19.98762612192083,18.903379690087423,False,0.0,5.73572794711395,0.0,0
272001,Basti,Uttar Pradesh,1441230.0,rural,328.0,22.758338363758735,26.346149608442847,False,0.0,-13.61797187826781,0.0,0
272002,Sant Kabir Nagar,Uttar Pradesh,3939213.0,rural,604.0,15.333011949341149,24.55014998786158,False,0.0,-37.54412108715301,0.0,0
272123,Basti,Uttar Pradesh,348683.0,rural,314.0,90.05314282600528,26.346149608442847,False,0.0,241.80760439144774,0.0,0
272124,Basti,Uttar Pradesh,1181367.0,rural,324.0,27.425854962937002,26.346149608442847,False,0.0,4.098152369666021,0.0,0
272125,Sant Kabir Nagar,Uttar Pradesh,2388600.0,rural,387.0,16.201959306706858,24.55014998786158,False,0.0,-34.00464227421156,0.0,0
272126,Sant Kabir Nagar,Uttar Pradesh,1354008.0,rural,590.0,43.57433634070109,24.55014998786158,False,0.0,77.49112067439793,0.0,0
272127,Basti,Uttar Pradesh,539378.0,rural,335.0,62.10857691637405,26.346149608442847,False,0.0,135.74062183443624,0.0,0
272128,Basti,Uttar Pradesh,663869.0,rural,330.0,49.70860214891793,26.346149608442847,False,0.0,88.67501660655715,0.0,0
272129,Basti,Uttar Pradesh,1137529.0,rural,337.0,29.625618335884184,26.346149608442847,False,0.0,12.447620529682272,0.0,0
272130,Basti,Uttar Pradesh,1495856.0,rural,320.0,21.392433496272368,26.346149608442847,False,0.0,-18.802429143509528,0.0,0
272131,Basti,Uttar Pradesh,2913667.0,rural,330.0,11.325933951958135,26.346149608442847,True,15.020215656484712,-57.01104669834319,223.5747583943893,1593
272148,Sant Kabir Nagar,Uttar Pradesh,903533.0,rural,584.0,64.63515997755478,24.55014998786158,False,0.0,163.2780655495489,0.0,0
272150,Basti,Uttar Pradesh,567329.0,rural,359.0,63.27897921664502,26.346149608442847,False,0.0,140.18302544052483,0.0,0
272151,Basti,Uttar Pradesh,1491623.0,rural,636.0,42.63811968573828,26.346149608442847,False,0.0,61.83814454645978,0.0,0
272152,Sant Kabir Nagar,Uttar Pradesh,2128103.0,rural,655.0,30.77858543500949,24.55014998786158,False,0.0,25.370254154159777,0.0,0
272153,Siddharthnagar,Uttar Pradesh,5627000.0,rural,374.0,6.646525679758308,19.669076957315934,True,13.022551277557625,-66.20824813395157,202.41064976270115,1644
272154,Siddharthnagar,Uttar Pradesh,1602385.0,rural,650.0,40.564533492263095,19.669076957315934,False,0.0,106.23506420912688,0.0,0
272155,Basti,Uttar Pradesh,1283285.0,rural,337.0,26.260729300194424,26.346149608442847,False,0.0,-0.3242231199546882,0.0,0
272161,Basti,Uttar Pradesh,638159.0,rural,318.0,49.8308415300889,26.346149608442847,False,0.0,89.13899097468186,0.0,0
272162,Sant Kabir Nagar,Uttar Pradesh,2341683.0,rural,382.0,16.31305347478715,24.55014998786158,False,0.0,-33.55212296929806,0.0,0
272163,Basti,Uttar Pradesh,1865557.0,rural,330.0,17.689086959015455,26.346149608442847,False,0.0,-32.85892921010804,0.0,0
272164,Sant Kabir Nagar,Uttar Pradesh,1389167.0,rural,321.0,23.107372979634558,24.55014998786158,False,0.0,-5.876856185971897,0.0,0
272165,Sant Kabir Nagar,Uttar Pradesh,1489463.0,rural,339.0,22.75988057440836,24.55014998786158,False,0.0,-7.2922952174972036,0.0,0
272170,Basti,Uttar Pradesh,0.0,unknown,642.0,inf,26.346149608442847,False,0.0,inf,0.0,0
272171,Basti,Uttar Pradesh,368962.0,rural,305.0,82.66433941706734,26.346149608442847,False,0.0,213.76250664946065,0.0,0
272172,Sant Kabir Nagar,Uttar Pradesh,1022369.0,rural,376.0,36.77732795106268,24.55014998786158,False,0.0,49.80490127044693,0.0,0
272173,Sant Kabir Nagar,Uttar Pradesh,416997.0,rural,305.0,73.14201301208402,24.55014998786158,False,0.0,197.92898637380176,0.0,0
272175,Sant Kabir Nagar,Uttar Pradesh,3592166.0,rural,353.0,9.826940069027989,24.55014998786158,True,14.723209918833591,-59.971975430346625,222.23604982641112,1595
272176,Sant Kabir Nagar,Uttar Pradesh,1244652.0,rural,330.0,26.51343508064905,24.55014998786158,False,0.0,7.997039096535799,0.0,0
272177,Sant Kabir Nagar,Uttar Pradesh,906711.0,rural,406.0,44.7772222902336,24.55014998786158,False,0.0,82.39082984166275,0.0,0
272178,Basti,Uttar Pradesh,2141915.0,rural,90.0,4.201847412245584,26.346149608442847,True,22.144302196197263,-84.05137951961274,322.80217250473584,1341
272181,Basti,Uttar Pradesh,689436.0,rural,321.0,46.55979670339234,26.346149608442847,False,0.0,76.72334437997671,0.0,0
272182,Basti,Uttar Pradesh,671926.0,rural,306.0,45.540729187440284,26.346149608442847,False,0.0,72.85535026661495,0.0,0
272189,Siddharthnagar,Uttar Pradesh,2852153.0,rural,327.0,11.465023089574789,19.669076957315934,False,0.0,-41.71041623124891,0.0,0
272190,Basti,Uttar Pradesh,1652059.0,rural,322.0,19.490829322681577,26.346149608442847,False,0.0,-26.02019797065308,0.0,0
272191,Siddharthnagar,Uttar Pradesh,975542.0,rural,377.0,38.64518390802241,19.669076957315934,False,0.0,96.47685548176318,0.0,0
272192,Siddharthnagar,Uttar Pradesh,5186749.0,rural,352.0,6.786524661208785,19.669076957315934,True,12.88255229610715,-65.49647613898563,199.1851005963103,1652
272193,Siddharthnagar,Uttar Pradesh,1755857.0,rural,330.0,18.794241216682224,19.669076957315934,False,0.0,-4.4477722189617745,0.0,0
272194,Siddharthnagar,Uttar Pradesh,1446493.0,rural,598.0,41.34136839929401,19.669076957315934,False,0.0,110.18458816857213,0.0,0
272195,Siddharthnagar,Uttar Pradesh,1389294.0,rural,592.0,42.61157105695411,19.669076957315934,False,0.0,116.64245429221675,0.0,0
272199,Sant Kabir Nagar,Uttar Pradesh,1362557.0,rural,318.0,23.338473179470657,24.55014998786158,False,0.0,-4.935516927554482,0.0,0
272201,Siddharthnagar,Uttar Pradesh,1210683.0,rural,333.0,27.505135530935842,19.669076957315934,False,0.0,39.83948301501397,0.0,0
272202,Siddharthnagar,Uttar Pradesh,1382982.0,rural,336.0,24.29532705414821,19.669076957315934,False,0.0,23.520422981066925,0.0,0
272203,Siddharthnagar,Uttar Pradesh,390554.0,rural,307.0,78.60628747881215,19.669076957315934,False,0.0,299.64400794910944,0.0,0
272204,Siddharthnagar,Uttar Pradesh,987929.0,rural,316.0,31.98610426457772,19.669076957315934,False,0.0,62.62127772437462,0.0,0
272205,Siddharthnagar,Uttar Pradesh,2021786.0,rural,324.0,16.025434937228766,19.669076957315934,False,0.0,-18.52472298519281,0.0,0
272206,Basti,Uttar Pradesh,3483586.0,rural,341.0,9.788763647574655,26.346149608442847,True,16.557385960868192,-62.845562660747355,249.41339323698014,1534
272207,Siddharthnagar,Uttar Pradesh,1777942.0,rural,339.0,19.06698868692005,19.669076957315934,False,0.0,-3.0610906231262573,0.0,0
272208,Siddharthnagar,Uttar Pradesh,1358470.0,rural,338.0,24.880932225223965,19.669076957315934,False,0.0,26.497711505315337,0.0,0
272269,Siddharthnagar,Uttar Pradesh,0.0,unknown,1.0,inf,19.669076957315934,False,0.0,inf,0.0,0
272270,Sant Kabir Nagar,Uttar Pradesh,658199.0,rural,332.0,50.440672197921906,24.55014998786158,False,0.0,105.45973129639319,0.0,0
272271,Sant Kabir Nagar,Uttar Pradesh,1937770.0,rural,365.0,18.836084777863213,24.55014998786158,False,0.0,-23.275072505966737,0.0,0
272301,Basti,Uttar Pradesh,2843584.0,rural,334.0,11.745740586527425,26.346149608442847,True,14.600409021915421,-55.41761979988377,216.97048991640878,1609
272302,Basti,Uttar Pradesh,1397355.0,rural,333.0,23.830737357364452,26.346149608442847,False,0.0,-9.54755168577768,0.0,0
273001,Gorakhpur,Uttar Pradesh,1408726.0,rural,326.0,23.14147676695113,25.114654570072837,False,0.0,-7.856679046157334,0.0,0
273002,Gorakhpur,Uttar Pradesh,558354.0,rural,330.0,59.1022899450886,25.114654570072837,False,0.0,135.32989386808515,0.0,0
273003,Gorakhpur,Uttar Pradesh,0.0,unknown,304.0,inf,25.114654570072837,False,0.0,inf,0.0,0
273004,Gorakhpur,Uttar Pradesh,0.0,unknown,307.0,inf,25.114654570072837,False,0.0,inf,0.0,0
273005,Gorakhpur,Uttar Pradesh,0.0,unknown,319.0,inf,25.114654570072837,False,0.0,inf,0.0,0
273006,Gorakhpur,Uttar Pradesh,0.0,unknown,293.0,inf,25.114654570072837,False,0.0,inf,0.0,0
273007,Gorakhpur,Uttar Pradesh,1590930.0,rural,326.0,20.491159259049738,25.114654570072837,False,0.0,-18.40955167479212,0.0,0
273008,Gorakhpur,Uttar Pradesh,35621.0,rural,317.0,889.9244827489401,25.114654570072837,False,0.0,3443.4470351401656,0.0,0
273009,Gorakhpur,Uttar Pradesh,0.0,unknown,180.0,inf,25.114654570072837,False,0.0,inf,0.0,0
273010,Gorakhpur,Uttar Pradesh,343866.0,rural,314.0,91.31464000511828,25.114654570072837,False,0.0,263.5910649311927,0.0,0
273012,Gorakhpur,Uttar Pradesh,0.0,unknown,230.0,inf,25.114654570072837,False,0.0,inf,0.0,0
273013,Gorakhpur,Uttar Pradesh,1772460.0,rural,318.0,17.941166514336008,25.114654570072837,False,0.0,-28.562957279471853,0.0,0
273014,Gorakhpur,Uttar Pradesh,292867.0,rural,333.0,113.70348998009335,25.114654570072837,False,0.0,352.73762242218885,0.0,0
273015,Gorakhpur,Uttar Pradesh,58476.0,rural,337.0,576.3048088104522,25.114654570072837,False,0.0,2194.695342922173,0.0,0
273016,Gorakhpur,Uttar Pradesh,1691084.0,rural,342.0,20.223714493188982,25.114654570072837,False,0.0,-19.474446933910865,0.0,0
273017,Gorakhpur,Uttar Pradesh,78923.0,rural,246.0,311.6962102302244,25.114654570072837,False,0.0,1141.0929617230265,0.0,0
273151,Maharajganj,Uttar Pradesh,1213468.0,rural,348.0,28.678135723397734,16.012201728241475,False,0.0,79.10176383062145,0.0,0
273152,Gorakhpur,Uttar Pradesh,2466497.0,rural,324.0,13.136038681579585,25.114654570072837,False,0.0,-47.69572225280466,0.0,0
273155,Gorakhpur,Uttar Pradesh,2548355.0,rural,653.0,25.624373370272195,25.114654570072837,False,0.0,2.029567234449446,0.0,0
273157,Maharajganj,Uttar Pradesh,1556721.0,rural,356.0,22.868580818271226,16.012201728241475,False,0.0,42.81971465508602,0.0,0
273158,Gorakhpur,Uttar Pradesh,1753517.0,rural,668.0,38.094868769450194,25.114654570072837,False,0.0,51.68382532660776,0.0,0
273161,Gorakhpur,Uttar Pradesh,1160354.0,rural,621.0,53.51815049545225,25.114654570072837,False,0.0,113.09530794512948,0.0,0
273162,Maharajganj,Uttar Pradesh,2302292.0,rural,367.0,15.940636548274503,16.012201728241475,False,0.0,-0.44694153359777905,0.0,0
273163,Maharajganj,Uttar Pradesh,1333325.0,rural,353.0,26.475165469784187,16.012201728241475,False,0.0,65.34369176156886,0.0,0
273164,Maharajganj,Uttar Pradesh,2392918.0,rural,348.0,14.542913714552693,16.012201728241475,False,0.0,-9.176052354482456,0.0,0
273165,Gorakhpur,Uttar Pradesh,2966708.0,rural,645.0,21.741270121629768,25.114654570072837,False,0.0,-13.431936477688474,0.0,0
273201,Gorakhpur,Uttar Pradesh,1882488.0,rural,322.0,17.105022714620226,25.114654570072837,False,0.0,-31.89226367061827,0.0,0
273202,Gorakhpur,Uttar Pradesh,2128552.0,rural,328.0,15.409536623958445,25.114654570072837,False,0.0,-38.64324679057788,0.0,0
273203,Gorakhpur,Uttar Pradesh,1073498.0,rural,303.0,28.225483419624442,25.114654570072837,False,0.0,12.38650860545196,0.0,0
